well,electrode,mean_spikes,median_spikes,std_spikes,min_spikes,max_spikes,total_spikes,frac_nonzero,n_measurements
1,1,17.536585365853657,2.0,64.46632607878605,0.0,390.0,719,0.9024390243902439,41
1,2,184.0,4.0,400.79895817984453,0.0,1704.0,7544,0.9512195121951219,41
1,3,36.41463414634146,3.0,201.47988771015187,0.0,1310.0,1493,0.8780487804878049,41
1,4,4.146341463414634,2.0,8.893848177004026,0.0,43.0,170,0.8536585365853658,41
1,5,2.658536585365854,2.0,3.5791384444806087,0.0,23.0,109,0.8536585365853658,41
1,6,394.9024390243902,6.0,551.8209680011792,0.0,1777.0,16191,0.926829268292683,41
1,7,2.4390243902439024,2.0,1.6086470680820633,0.0,7.0,100,0.9024390243902439,41
1,8,4.097560975609756,2.0,6.373745225336631,0.0,29.0,168,0.8780487804878049,41
1,9,3.1707317073170733,2.0,4.299191296751962,0.0,25.0,130,0.8780487804878049,41
1,10,3.073170731707317,2.0,3.36691393692437,0.0,17.0,126,0.8780487804878049,41
1,11,2.3658536585365852,2.0,1.6639080878839552,0.0,7.0,97,0.9024390243902439,41
1,12,2.4634146341463414,2.0,3.3720339159797232,0.0,22.0,101,0.8292682926829268,41
1,13,4.024390243902439,2.0,10.239778496265814,0.0,68.0,165,0.9024390243902439,41
1,14,81.58536585365853,2.0,240.61800265249462,0.0,1122.0,3345,0.8292682926829268,41
1,15,2.048780487804878,2.0,1.4133720189707726,0.0,5.0,84,0.8292682926829268,41
1,16,1.8780487804878048,2.0,1.3102805871769065,0.0,5.0,77,0.8048780487804879,41
2,1,1.951219512195122,1.0,1.5919189143493384,0.0,6.0,80,0.8048780487804879,41
2,2,2.268292682926829,2.0,2.208899850260995,0.0,12.0,93,0.7804878048780488,41
2,3,37.707317073170735,2.0,215.62006376420527,0.0,1401.0,1546,0.8780487804878049,41
2,4,2.3902439024390243,2.0,1.6802736243560816,0.0,6.0,98,0.8780487804878049,41
2,5,19.48780487804878,3.0,58.262284144358986,0.0,269.0,799,0.9024390243902439,41
2,6,8.097560975609756,2.0,22.87058487638096,0.0,112.0,332,0.926829268292683,41
2,7,25.121951219512194,3.0,68.70161538980253,0.0,406.0,1030,0.8780487804878049,41
2,8,8.0,2.0,17.75030058144671,0.0,90.0,328,0.9024390243902439,41
2,9,3.707317073170732,2.0,6.58247452336005,0.0,35.0,152,0.8292682926829268,41
2,10,1.8780487804878048,2.0,1.5491165373854066,0.0,5.0,77,0.7804878048780488,41
2,11,6.2439024390243905,2.0,26.89888971124643,0.0,176.0,256,0.7560975609756098,41
2,12,11.024390243902438,3.0,27.16120601948808,0.0,140.0,452,0.9512195121951219,41
2,13,3.4390243902439024,2.0,7.221407134305967,0.0,48.0,141,0.9024390243902439,41
2,14,9.317073170731707,3.0,38.21916198261263,0.0,248.0,382,0.8292682926829268,41
2,15,4.902439024390244,2.0,13.084723690287081,0.0,75.0,201,0.8048780487804879,41
2,16,15.78048780487805,3.0,48.41865806218233,0.0,254.0,647,0.926829268292683,41
3,1,563.170731707317,602.0,491.3682193103713,0.0,1624.0,23090,0.926829268292683,41
3,2,12.121951219512194,2.0,62.305774356346475,0.0,406.0,497,0.8536585365853658,41
3,3,2.268292682926829,2.0,2.2308741614203167,0.0,14.0,93,0.8780487804878049,41
3,4,3.975609756097561,2.0,13.969457633688469,0.0,92.0,163,0.8536585365853658,41
3,5,2.073170731707317,2.0,1.3861729013056412,0.0,5.0,85,0.8536585365853658,41
3,6,3.024390243902439,2.0,5.181994177205118,0.0,34.0,124,0.9512195121951219,41
3,7,30.463414634146343,3.0,108.64309380831673,0.0,568.0,1249,0.8780487804878049,41
3,8,2.1463414634146343,2.0,1.539099762369122,0.0,6.0,88,0.8536585365853658,41
3,9,9.341463414634147,2.0,44.40204881896592,0.0,290.0,383,0.9024390243902439,41
3,10,2.5365853658536586,2.0,1.6689058921518052,0.0,8.0,104,0.8780487804878049,41
3,11,112.63414634146342,6.0,190.2221751195115,0.0,803.0,4618,0.9024390243902439,41
3,12,4.780487804878049,2.0,11.994942420223843,0.0,77.0,196,0.8536585365853658,41
3,13,2.1219512195121952,2.0,1.6408671406394302,0.0,6.0,87,0.8536585365853658,41
3,14,2.341463414634146,2.0,1.676374661213618,0.0,8.0,96,0.9024390243902439,41
3,15,9.804878048780488,3.0,21.36696733927889,0.0,92.0,402,0.8292682926829268,41
3,16,35.41463414634146,2.0,144.31215752746547,0.0,876.0,1452,0.8780487804878049,41
4,1,2.1219512195121952,2.0,1.3649823004520216,0.0,5.0,87,0.8536585365853658,41
4,2,9.048780487804878,2.0,29.282435607342425,0.0,177.0,371,0.8292682926829268,41
4,3,111.8780487804878,4.0,181.4336128163891,0.0,626.0,4587,0.926829268292683,41
4,4,2.2195121951219514,2.0,1.5062826982092203,0.0,6.0,91,0.9024390243902439,41
4,5,2.3902439024390243,2.0,2.1626321900156964,0.0,10.0,98,0.7804878048780488,41
4,6,4.048780487804878,2.0,10.11868886597708,0.0,67.0,166,0.8536585365853658,41
4,7,134.78048780487805,3.0,286.7906104694165,0.0,1240.0,5526,0.8780487804878049,41
4,8,7.2926829268292686,3.0,29.733157890943186,0.0,195.0,299,0.8292682926829268,41
4,9,50.707317073170735,2.0,176.9073402084582,0.0,888.0,2079,0.8048780487804879,41
4,10,5.2439024390243905,2.0,9.468253728825008,0.0,49.0,215,0.8536585365853658,41
4,11,2.5609756097560976,2.0,2.2528981929279004,0.0,11.0,105,0.9024390243902439,41
4,12,2.048780487804878,2.0,2.083046777833773,0.0,10.0,84,0.7317073170731707,41
4,13,2.4146341463414633,2.0,1.7104500870523647,0.0,6.0,99,0.8536585365853658,41
4,14,3.0,2.0,4.928760790181369,0.0,33.0,123,0.9024390243902439,41
4,15,2.268292682926829,2.0,1.9757603074223058,0.0,10.0,93,0.8292682926829268,41
4,16,2.1951219512195124,2.0,1.5336790168060965,0.0,6.0,90,0.8536585365853658,41
5,1,27.634146341463413,2.0,150.256164371344,0.0,977.0,1133,0.8536585365853658,41
5,2,36.75609756097561,3.0,103.36904770672584,0.0,477.0,1507,0.9512195121951219,41
5,3,82.1951219512195,7.0,219.63242236021165,0.0,1072.0,3370,0.975609756097561,41
5,4,187.14634146341464,5.0,318.6992282644739,0.0,1301.0,7673,0.975609756097561,41
5,5,106.3170731707317,2.0,399.34253522535533,0.0,2115.0,4359,0.9024390243902439,41
5,6,304.8048780487805,5.0,630.6410683180849,0.0,2718.0,12497,0.9512195121951219,41
5,7,582.5121951219512,98.0,863.0271488240544,0.0,3153.0,23883,0.926829268292683,41
5,8,166.97560975609755,26.0,217.35712860712783,1.0,786.0,6846,1.0,41
5,9,19.804878048780488,2.0,75.05224830879246,0.0,358.0,812,0.8780487804878049,41
5,10,100.41463414634147,3.0,420.7051557546267,0.0,2654.0,4117,0.8536585365853658,41
5,11,36.53658536585366,7.0,59.70663956255174,0.0,285.0,1498,0.9024390243902439,41
5,12,253.1219512195122,17.0,615.3647815695929,0.0,2917.0,10378,0.8780487804878049,41
5,13,2.5121951219512195,2.0,2.2965716890406522,0.0,12.0,103,0.8780487804878049,41
5,14,57.292682926829265,4.0,205.11379874173585,0.0,1295.0,2349,0.926829268292683,41
5,15,19.902439024390244,3.0,86.45845044058878,0.0,563.0,816,0.8780487804878049,41
5,16,62.80487804878049,3.0,233.97886286775474,0.0,1398.0,2575,0.8536585365853658,41
6,1,64.8048780487805,3.0,190.35592074209433,0.0,1029.0,2657,0.9024390243902439,41
6,2,444.7560975609756,27.0,843.5492317376969,0.0,3994.0,18235,0.8536585365853658,41
6,3,1025.121951219512,511.0,1269.8118776575116,1.0,4435.0,42030,1.0,41
6,4,17.390243902439025,3.0,72.41104822344835,0.0,466.0,713,0.8292682926829268,41
6,5,119.60975609756098,4.0,302.0280941583351,0.0,1306.0,4904,0.8536585365853658,41
6,6,8.121951219512194,3.0,17.302467217206292,0.0,73.0,333,0.8048780487804879,41
6,7,87.73170731707317,4.0,214.07031263289076,0.0,1102.0,3597,0.8292682926829268,41
6,8,116.78048780487805,3.0,297.2232069358405,0.0,1478.0,4788,0.9024390243902439,41
6,9,34.78048780487805,3.0,90.2391165507487,0.0,385.0,1426,0.9512195121951219,41
6,10,37.8780487804878,3.0,105.6106967794528,0.0,498.0,1553,0.8780487804878049,41
6,11,32.048780487804876,4.0,91.18326526488535,0.0,449.0,1314,0.9512195121951219,41
6,12,35.65853658536585,2.0,143.7885659411742,0.0,784.0,1462,0.8780487804878049,41
6,13,57.36585365853659,5.0,101.40687331723912,0.0,425.0,2352,0.926829268292683,41
6,14,401.9512195121951,4.0,1064.4780915437207,0.0,4703.0,16480,0.9512195121951219,41
6,15,21.170731707317074,3.0,68.16082217779073,0.0,422.0,868,0.8292682926829268,41
6,16,24.365853658536587,3.0,67.37726188702847,0.0,322.0,999,0.9512195121951219,41
7,1,30.170731707317074,4.0,67.50533942351609,0.0,327.0,1237,0.926829268292683,41
7,2,128.4878048780488,3.0,316.2300892759481,0.0,1838.0,5268,0.9024390243902439,41
7,3,144.73170731707316,2.0,361.537032100464,0.0,1461.0,5934,0.9512195121951219,41
7,4,3.7560975609756095,2.0,6.423206735811145,0.0,38.0,154,0.8536585365853658,41
7,5,72.6829268292683,3.0,410.28755169315156,0.0,2665.0,2980,0.8780487804878049,41
7,6,3.5121951219512195,2.0,3.650071507615695,0.0,18.0,144,0.9024390243902439,41
7,7,160.09756097560975,4.0,383.4423545493427,0.0,1426.0,6564,0.9512195121951219,41
7,8,2.048780487804878,2.0,1.5452716157519177,0.0,5.0,84,0.7804878048780488,41
7,9,21.902439024390244,4.0,53.710518058837614,0.0,252.0,898,0.926829268292683,41
7,10,14.268292682926829,3.0,38.159501192120025,0.0,210.0,585,0.975609756097561,41
7,11,94.63414634146342,2.0,253.99834415607387,0.0,1356.0,3880,0.9024390243902439,41
7,12,2.7804878048780486,2.0,3.0484877908279193,0.0,19.0,114,0.8780487804878049,41
7,13,6.121951219512195,3.0,9.208148888285852,0.0,43.0,251,0.8780487804878049,41
7,14,31.21951219512195,3.0,77.10541159557494,0.0,370.0,1280,0.926829268292683,41
7,15,9.682926829268293,2.0,20.696929222436562,0.0,101.0,397,0.8536585365853658,41
7,16,12.78048780487805,2.0,43.49629207360428,0.0,275.0,524,0.8536585365853658,41
8,1,29.390243902439025,3.0,95.72442103699214,0.0,544.0,1205,0.8780487804878049,41
8,2,21.121951219512194,3.0,62.71157170300419,0.0,376.0,866,0.926829268292683,41
8,3,42.26829268292683,3.0,133.0494176283061,0.0,636.0,1733,0.9024390243902439,41
8,4,2.292682926829268,2.0,1.9784682722608042,0.0,11.0,94,0.926829268292683,41
8,5,6.439024390243903,2.0,23.168574995904876,0.0,150.0,264,0.8780487804878049,41
8,6,19.951219512195124,3.0,97.2085892068492,0.0,633.0,818,0.9024390243902439,41
8,7,1145.3902439024391,1170.0,974.2362331352695,0.0,3360.0,46961,0.9512195121951219,41
8,8,3.3902439024390243,2.0,6.11626399907372,0.0,41.0,139,0.926829268292683,41
8,9,2.6097560975609757,2.0,1.8462625236854207,0.0,9.0,107,0.926829268292683,41
8,10,6.585365853658536,3.0,17.387934714814147,0.0,95.0,270,0.8048780487804879,41
8,11,27.48780487804878,3.0,64.29471849917967,0.0,309.0,1127,0.9024390243902439,41
8,12,2.707317073170732,2.0,2.7871123480993765,0.0,17.0,111,0.8536585365853658,41
8,13,2.1463414634146343,2.0,1.6163942951981356,0.0,6.0,88,0.8780487804878049,41
8,14,56.5609756097561,3.0,192.15885816110557,0.0,1135.0,2319,0.8536585365853658,41
8,15,16.097560975609756,2.0,65.586957685514,0.0,381.0,660,0.8780487804878049,41
8,16,1.975609756097561,2.0,1.5537178837690717,0.0,6.0,81,0.8048780487804879,41
9,1,326.5853658536585,3.0,735.7896695623161,0.0,2776.0,13390,0.9024390243902439,41
9,2,14.097560975609756,3.0,60.37759432513177,0.0,394.0,578,0.8292682926829268,41
9,3,74.73170731707317,3.0,167.49430633064105,0.0,656.0,3064,0.9512195121951219,41
9,4,2.1463414634146343,2.0,1.3715039921472731,0.0,5.0,88,0.9024390243902439,41
9,5,2.048780487804878,2.0,1.2869176544656507,0.0,4.0,84,0.9024390243902439,41
9,6,1.951219512195122,2.0,1.4642274165662084,0.0,6.0,80,0.8536585365853658,41
9,7,3.707317073170732,2.0,9.053348396706465,0.0,60.0,152,0.9024390243902439,41
9,8,2.341463414634146,2.0,1.7194689494648356,0.0,7.0,96,0.926829268292683,41
9,9,2.1463414634146343,2.0,1.474349391190967,0.0,6.0,88,0.8780487804878049,41
9,10,2.268292682926829,1.0,3.615848517250489,0.0,23.0,93,0.7804878048780488,41
9,11,5.7560975609756095,2.0,22.38333492426777,0.0,147.0,236,0.8536585365853658,41
9,12,2.3902439024390243,2.0,2.676711203574429,0.0,17.0,98,0.8292682926829268,41
9,13,2.073170731707317,2.0,1.2569852416317195,0.0,5.0,85,0.8536585365853658,41
9,14,22.390243902439025,3.0,61.94170274512077,0.0,291.0,918,0.9512195121951219,41
9,15,2.658536585365854,2.0,2.763964597718646,0.0,18.0,109,0.926829268292683,41
9,16,3.1219512195121952,2.0,4.09160426495954,0.0,27.0,128,0.9024390243902439,41
10,1,8.902439024390244,2.0,43.82827068370746,0.0,286.0,365,0.9024390243902439,41
10,2,339.4390243902439,3.0,666.7470741713992,0.0,2799.0,13917,0.9024390243902439,41
10,3,456.4634146341463,6.0,931.8222665650296,0.0,3616.0,18715,0.9024390243902439,41
10,4,2.951219512195122,3.0,2.64068745218117,0.0,15.0,121,0.9024390243902439,41
10,5,75.63414634146342,2.0,259.5774010323516,0.0,1279.0,3101,0.8780487804878049,41
10,6,101.65853658536585,4.0,234.46894950245598,0.0,966.0,4168,0.8536585365853658,41
10,7,2.3658536585365852,2.0,1.4939895444988833,0.0,6.0,97,0.975609756097561,41
10,8,11.707317073170731,2.0,48.11381014790083,0.0,313.0,480,0.8048780487804879,41
10,9,3.951219512195122,2.0,9.36248669154597,0.0,62.0,162,0.9024390243902439,41
10,10,51.68292682926829,2.0,167.27200559223382,0.0,831.0,2119,0.9024390243902439,41
10,11,2.048780487804878,2.0,2.4983040053271957,0.0,16.0,84,0.9024390243902439,41
10,12,6.024390243902439,2.0,21.858176797731332,0.0,143.0,247,0.8048780487804879,41
10,13,5.414634146341464,3.0,12.935064105088017,0.0,79.0,222,0.8780487804878049,41
10,14,55.51219512195122,2.0,199.67218524019836,0.0,1036.0,2276,0.8292682926829268,41
10,15,1.975609756097561,2.0,1.1993454490872435,0.0,4.0,81,0.8292682926829268,41
10,16,4.463414634146342,2.0,13.972267935704028,0.0,92.0,183,0.8536585365853658,41
11,1,77.82926829268293,4.0,168.62310440295244,0.0,697.0,3191,0.975609756097561,41
11,2,151.29268292682926,24.0,240.84852479863764,0.0,1084.0,6203,0.9512195121951219,41
11,3,54.390243902439025,3.0,159.92450628248508,0.0,659.0,2230,0.8536585365853658,41
11,4,2.097560975609756,2.0,1.3934494494717755,0.0,5.0,86,0.8780487804878049,41
11,5,5.829268292682927,2.0,22.850417553984297,0.0,150.0,239,0.8536585365853658,41
11,6,2.4390243902439024,2.0,1.8616643548547689,0.0,9.0,100,0.8780487804878049,41
11,7,5.7073170731707314,2.0,13.784480319546052,0.0,73.0,234,0.9024390243902439,41
11,8,20.365853658536587,3.0,77.46273883098955,0.0,501.0,835,0.8780487804878049,41
11,9,8.902439024390244,2.0,30.326519729919696,0.0,173.0,365,0.8536585365853658,41
11,10,2.097560975609756,2.0,1.4280274310540926,0.0,5.0,86,0.8780487804878049,41
11,11,3.268292682926829,2.0,4.190723729590313,0.0,23.0,134,0.8292682926829268,41
11,12,3.1463414634146343,2.0,3.6596746197479257,0.0,24.0,129,0.926829268292683,41
11,13,8.487804878048781,2.0,40.443349087647796,0.0,264.0,348,0.9024390243902439,41
11,14,1.975609756097561,1.0,1.7318790708367544,0.0,6.0,81,0.8048780487804879,41
11,15,3.975609756097561,2.0,6.066653374372304,0.0,33.0,163,0.8780487804878049,41
11,16,75.26829268292683,9.0,127.65712926892341,0.0,621.0,3086,0.8536585365853658,41
12,1,4.097560975609756,2.0,9.80245085841535,0.0,65.0,168,0.8536585365853658,41
12,2,8.853658536585366,2.0,22.765571969597314,0.0,119.0,363,0.9024390243902439,41
12,3,5.073170731707317,2.0,8.730072063800124,0.0,41.0,208,0.8780487804878049,41
12,4,9.75609756097561,2.0,46.11691424946947,0.0,301.0,400,0.8780487804878049,41
12,5,5.097560975609756,4.0,5.863507973771085,0.0,32.0,209,0.926829268292683,41
12,6,798.170731707317,67.0,990.9656759195467,0.0,2768.0,32725,0.8780487804878049,41
12,7,25.073170731707318,2.0,85.94620843065154,0.0,521.0,1028,0.926829268292683,41
12,8,4.170731707317073,2.0,9.291754642835398,0.0,60.0,171,0.9024390243902439,41
12,9,17.365853658536587,2.0,36.80121690562259,0.0,156.0,712,0.7560975609756098,41
12,10,507.2682926829268,75.0,758.1384140434413,0.0,2552.0,20798,0.9512195121951219,41
12,11,11.097560975609756,2.0,36.567215009668914,0.0,184.0,455,0.8292682926829268,41
12,12,4.0,2.0,8.021313072972164,0.0,50.0,164,0.8292682926829268,41
12,13,15.121951219512194,3.0,46.92245555400029,0.0,291.0,620,0.9512195121951219,41
12,14,31.097560975609756,3.0,62.22571222849798,0.0,230.0,1275,0.8536585365853658,41
12,15,4.829268292682927,2.0,12.823192477626737,0.0,81.0,198,0.8536585365853658,41
12,16,2.1463414634146343,2.0,1.58592860556184,0.0,6.0,88,0.8536585365853658,41
13,1,2279.4146341463415,1671.0,2121.3858674956405,0.0,7618.0,93456,0.9512195121951219,41
13,2,146.17073170731706,3.0,433.9147326848076,0.0,2001.0,5993,0.9512195121951219,41
13,3,61.90243902439025,4.0,131.45745947867601,0.0,623.0,2538,0.926829268292683,41
13,4,36.75609756097561,3.0,124.22280935987068,0.0,595.0,1507,0.8780487804878049,41
13,5,170.65853658536585,4.0,383.1589881915923,0.0,1648.0,6997,0.9024390243902439,41
13,6,35.31707317073171,2.0,158.37412313644722,0.0,996.0,1448,0.926829268292683,41
13,7,158.82926829268294,5.0,314.22765573891155,0.0,1388.0,6512,0.9024390243902439,41
13,8,104.2439024390244,4.0,241.90905169523535,0.0,1319.0,4274,0.9024390243902439,41
13,9,148.85365853658536,8.0,380.81841015240497,0.0,2317.0,6103,0.926829268292683,41
13,10,21.414634146341463,2.0,95.4951092119525,0.0,609.0,878,0.8536585365853658,41
13,11,29.341463414634145,3.0,157.9582547130879,1.0,1028.0,1203,1.0,41
13,12,258.8048780487805,3.0,644.5770486788384,0.0,2587.0,10611,0.8536585365853658,41
13,13,470.0487804878049,4.0,1389.5279589990178,0.0,6838.0,19272,0.9024390243902439,41
13,14,222.82926829268294,14.0,405.2226068404706,0.0,1665.0,9136,0.8780487804878049,41
13,15,3.7560975609756095,2.0,10.103803890795415,0.0,66.0,154,0.7804878048780488,41
13,16,3.8536585365853657,2.0,7.445938410316863,0.0,46.0,158,0.926829268292683,41
14,1,254.97560975609755,39.0,461.41904597717013,0.0,2052.0,10454,0.975609756097561,41
14,2,974.2439024390244,177.0,1251.1684447335483,0.0,3913.0,39944,0.9512195121951219,41
14,3,942.4146341463414,752.0,892.829538140448,0.0,2994.0,38639,0.975609756097561,41
14,4,69.48780487804878,13.0,204.77877676227732,0.0,1306.0,2849,0.9024390243902439,41
14,5,261.1951219512195,20.0,473.9737164428463,0.0,2539.0,10709,0.975609756097561,41
14,6,264.1951219512195,71.0,346.41369737974014,0.0,1169.0,10832,0.975609756097561,41
14,7,862.9756097560976,816.0,614.4510335053947,5.0,2191.0,35382,1.0,41
14,8,1281.0487804878048,801.0,1186.1771954829846,1.0,4482.0,52523,1.0,41
14,9,180.29268292682926,135.0,193.71266676067833,1.0,725.0,7392,1.0,41
14,10,925.4634146341464,7.0,1503.0205538338046,1.0,5535.0,37944,1.0,41
14,11,53.53658536585366,5.0,172.13254926122934,0.0,925.0,2195,0.975609756097561,41
14,12,105.07317073170732,3.0,562.3827092996501,0.0,3650.0,4308,0.9024390243902439,41
14,13,738.4146341463414,4.0,1340.4801647100055,0.0,4712.0,30275,0.9512195121951219,41
14,14,20.878048780487806,2.0,66.36638699689784,0.0,347.0,856,0.9024390243902439,41
14,15,381.5609756097561,21.0,797.0061984880147,0.0,3557.0,15644,0.926829268292683,41
14,16,36.97560975609756,6.0,87.59426638015172,0.0,377.0,1516,0.9512195121951219,41
15,1,18.048780487804876,3.0,56.21993016087158,0.0,333.0,740,0.9512195121951219,41
15,2,338.6585365853659,6.0,693.3476799946444,0.0,3568.0,13885,0.9024390243902439,41
15,3,17.195121951219512,2.0,52.3334615300463,0.0,319.0,705,0.8292682926829268,41
15,4,369.2682926829268,17.0,634.6210708988415,0.0,2150.0,15140,0.926829268292683,41
15,5,65.5609756097561,3.0,147.3361924275505,0.0,584.0,2688,0.9512195121951219,41
15,6,4.829268292682927,2.0,12.409481896034944,0.0,79.0,198,0.8536585365853658,41
15,7,164.609756097561,3.0,434.10125142665095,0.0,2229.0,6749,0.8292682926829268,41
15,8,2.658536585365854,3.0,1.8820040706205294,0.0,8.0,109,0.8780487804878049,41
15,9,5.804878048780488,2.0,19.18869015496307,0.0,126.0,238,0.9512195121951219,41
15,10,2.317073170731707,2.0,1.7027814317762986,0.0,6.0,95,0.8048780487804879,41
15,11,1.8048780487804879,2.0,1.4852036436720322,0.0,6.0,74,0.7804878048780488,41
15,12,5.804878048780488,2.0,20.87853316055386,0.0,137.0,238,0.8292682926829268,41
15,13,10.24390243902439,2.0,52.63393159837746,0.0,343.0,420,0.8292682926829268,41
15,14,10.78048780487805,2.0,45.9265119220154,0.0,297.0,442,0.9024390243902439,41
15,15,7.658536585365853,2.0,25.293988253354918,0.0,159.0,314,0.926829268292683,41
15,16,24.70731707317073,3.0,94.70448102887343,0.0,515.0,1013,0.9024390243902439,41
16,1,9.073170731707316,2.0,35.53932225763213,0.0,230.0,372,0.7804878048780488,41
16,2,2.292682926829268,2.0,2.3189979168789687,0.0,14.0,94,0.8536585365853658,41
16,3,2.6341463414634148,2.0,2.648111131344383,0.0,14.0,108,0.9024390243902439,41
16,4,1.829268292682927,2.0,1.3951560630317164,0.0,5.0,75,0.8292682926829268,41
16,5,3.926829268292683,2.0,7.594575226652884,0.0,46.0,161,0.9512195121951219,41
16,6,45.24390243902439,3.0,123.49795702621567,0.0,558.0,1855,0.9512195121951219,41
16,7,1.9268292682926829,2.0,1.488004784650697,0.0,6.0,79,0.8292682926829268,41
16,8,2.1707317073170733,2.0,1.3233814601220035,0.0,6.0,89,0.926829268292683,41
16,9,539.609756097561,5.0,971.6080931806234,0.0,3872.0,22124,0.9512195121951219,41
16,10,3.5121951219512195,2.0,7.846459357553079,0.0,52.0,144,0.8780487804878049,41
16,11,4.121951219512195,2.0,13.659973791981464,0.0,90.0,169,0.8292682926829268,41
16,12,2.048780487804878,2.0,1.7383931396298011,0.0,7.0,84,0.8292682926829268,41
16,13,27.829268292682926,3.0,83.32917459382995,0.0,501.0,1141,0.9024390243902439,41
16,14,2.4146341463414633,3.0,1.4975689202935367,0.0,6.0,99,0.8536585365853658,41
16,15,53.1219512195122,2.0,156.20174495792313,0.0,873.0,2178,0.8292682926829268,41
16,16,2.024390243902439,2.0,1.553717883769072,0.0,6.0,83,0.8780487804878049,41
