well,electrode,mean_spikes,median_spikes,std_spikes,min_spikes,max_spikes,total_spikes,frac_nonzero,n_measurements
32,16,1.853658536585366,2.0,1.4238555628611147,0.0,6.0,76,0.8048780487804879,41
33,1,9.048780487804878,2.0,22.25785826647189,0.0,131.0,371,0.8292682926829268,41
33,2,2.682926829268293,2.0,2.570366059061019,0.0,11.0,110,0.8048780487804879,41
33,3,2.658536585365854,2.0,2.4356073625014494,0.0,14.0,109,0.8292682926829268,41
33,4,3.1463414634146343,2.0,3.9728405738043593,0.0,24.0,129,0.8536585365853658,41
33,5,6.780487804878049,2.0,14.18090814650484,0.0,79.0,278,0.9024390243902439,41
33,6,2.1219512195121952,2.0,1.4346771873027064,0.0,5.0,87,0.8292682926829268,41
33,7,2.1951219512195124,2.0,1.4179943271949886,0.0,5.0,90,0.8536585365853658,41
33,8,2.1707317073170733,2.0,1.3597424258308637,0.0,6.0,89,0.8780487804878049,41
33,9,28.29268292682927,3.0,78.0860200793093,0.0,333.0,1160,0.9024390243902439,41
33,10,2.048780487804878,2.0,1.5452716157519177,0.0,6.0,84,0.8292682926829268,41
33,11,5.487804878048781,3.0,8.19316178648319,0.0,35.0,225,0.8292682926829268,41
33,12,3.5121951219512195,1.0,9.263413349773218,0.0,61.0,144,0.8292682926829268,41
33,13,2.048780487804878,1.0,1.6667658110507206,0.0,6.0,84,0.8048780487804879,41
33,14,2.341463414634146,2.0,1.6321429292021081,0.0,7.0,96,0.8780487804878049,41
33,15,4.341463414634147,2.0,9.598296993503105,0.0,61.0,178,0.926829268292683,41
33,16,2.317073170731707,2.0,1.6592537904092632,0.0,7.0,95,0.8780487804878049,41
34,1,3.682926829268293,2.0,7.970797384569851,0.0,53.0,151,0.8780487804878049,41
34,2,132.09756097560975,2.0,424.5589852367638,0.0,2128.0,5416,0.9512195121951219,41
34,3,2.8292682926829267,2.0,5.103334342939321,0.0,34.0,116,0.8780487804878049,41
34,4,3.3658536585365852,2.0,5.2626437646128315,0.0,34.0,138,0.926829268292683,41
34,5,8.975609756097562,3.0,27.684183919023944,0.0,180.0,368,0.9512195121951219,41
34,6,7.024390243902439,2.0,31.672476167477292,0.0,207.0,288,0.7804878048780488,41
34,7,24.0,4.0,55.270509933351285,0.0,317.0,984,0.9024390243902439,41
34,8,3.097560975609756,2.0,2.7744907513287558,0.0,14.0,127,0.9512195121951219,41
34,9,29.51219512195122,3.0,132.98690967144822,0.0,857.0,1210,0.926829268292683,41
34,10,2.4390243902439024,2.0,1.938679214559771,0.0,10.0,100,0.8780487804878049,41
34,11,228.21951219512195,9.0,349.3313831149878,0.0,1168.0,9357,0.926829268292683,41
34,12,2.2195121951219514,2.0,1.7601579075774356,0.0,8.0,91,0.8292682926829268,41
34,13,22.829268292682926,2.0,78.28244747318159,0.0,448.0,936,0.8536585365853658,41
34,14,2.658536585365854,2.0,1.8294308870828466,0.0,9.0,109,0.9024390243902439,41
34,15,10.951219512195122,2.0,40.12599134525675,0.0,234.0,449,0.8536585365853658,41
34,16,75.60975609756098,2.0,308.68413708868235,0.0,1680.0,3100,0.8536585365853658,41
35,1,2.4634146341463414,2.0,2.1195669251122373,0.0,11.0,101,0.8780487804878049,41
35,2,19.097560975609756,2.0,97.70083877065836,0.0,636.0,783,0.8780487804878049,41
35,3,8.682926829268293,3.0,25.94876661798487,0.0,150.0,356,0.8536585365853658,41
35,4,4.780487804878049,3.0,6.638807544710491,0.0,35.0,196,0.8780487804878049,41
35,5,2.5365853658536586,2.0,2.0011894143186355,0.0,8.0,104,0.8536585365853658,41
35,6,2.5609756097560976,2.0,2.0724532474388293,0.0,9.0,105,0.8536585365853658,41
35,7,363.8780487804878,2.0,786.1646384736703,0.0,3159.0,14919,0.8048780487804879,41
35,8,233.7560975609756,3.0,581.2154119994983,0.0,2211.0,9584,0.8048780487804879,41
35,9,133.8048780487805,3.0,227.28280648246604,0.0,985.0,5486,0.9024390243902439,41
35,10,3.902439024390244,3.0,6.222715578677144,0.0,40.0,160,0.8292682926829268,41
35,11,2.073170731707317,2.0,1.4548530040982186,0.0,6.0,85,0.8536585365853658,41
35,12,6.390243902439025,3.0,9.481375964722318,0.0,51.0,262,0.975609756097561,41
35,13,267.4390243902439,3.0,584.0227212745252,0.0,2527.0,10965,0.9024390243902439,41
35,14,2.1951219512195124,2.0,1.7139244966595966,0.0,7.0,90,0.8292682926829268,41
35,15,2.682926829268293,2.0,2.3315338235281513,0.0,14.0,110,0.9024390243902439,41
35,16,2.341463414634146,2.0,1.8160498018523203,0.0,8.0,96,0.8292682926829268,41
36,1,2.1951219512195124,2.0,1.6112336160891458,0.0,6.0,90,0.9024390243902439,41
36,2,14.097560975609756,3.0,47.4741546518189,0.0,277.0,578,0.926829268292683,41
36,3,2.097560975609756,2.0,1.8974293013440708,0.0,9.0,86,0.8048780487804879,41
36,4,3.1463414634146343,2.0,6.527842715441992,0.0,43.0,129,0.8780487804878049,41
36,5,1.829268292682927,2.0,1.4963767463588262,0.0,5.0,75,0.7560975609756098,41
36,6,58.65853658536585,4.0,116.35765086547421,0.0,529.0,2405,0.9024390243902439,41
36,7,7.0,2.0,21.940051359523675,0.0,141.0,287,0.8780487804878049,41
36,8,2.5121951219512195,2.0,3.069296822778414,0.0,19.0,103,0.8536585365853658,41
36,9,2.097560975609756,2.0,1.4280274310540926,0.0,7.0,86,0.8780487804878049,41
36,10,21.073170731707318,2.0,117.64651275374544,0.0,765.0,864,0.8048780487804879,41
36,11,2.682926829268293,2.0,3.4952164132044596,0.0,18.0,110,0.7804878048780488,41
36,12,11.975609756097562,2.0,35.42941302865498,0.0,197.0,491,0.926829268292683,41
36,13,545.390243902439,4.0,1167.02857778558,0.0,4923.0,22361,0.9024390243902439,41
36,14,1.8048780487804879,2.0,1.3831655491471049,0.0,6.0,74,0.8048780487804879,41
36,15,2.0,2.0,1.4650397480664592,0.0,6.0,82,0.8292682926829268,41
36,16,1.7804878048780488,2.0,1.522388930178267,0.0,5.0,73,0.7560975609756098,41
37,1,132.29268292682926,3.0,336.7361450897053,0.0,1497.0,5424,0.926829268292683,41
37,2,213.5609756097561,19.0,499.44877169762634,0.0,2384.0,8756,0.926829268292683,41
37,3,410.8536585365854,68.0,708.5591550076476,0.0,2722.0,16845,0.9024390243902439,41
37,4,5.609756097560975,3.0,7.666455436830104,0.0,34.0,230,0.9024390243902439,41
37,5,468.6585365853659,31.0,945.8264578033252,0.0,4420.0,19215,0.975609756097561,41
37,6,698.1951219512196,12.0,1310.0786462989158,0.0,5750.0,28626,0.9512195121951219,41
37,7,461.219512195122,11.0,1038.329110666892,0.0,3802.0,18910,0.9512195121951219,41
37,8,236.26829268292684,4.0,540.7995446847486,0.0,2007.0,9687,0.9512195121951219,41
37,9,27.48780487804878,2.0,107.44757586188751,0.0,556.0,1127,0.926829268292683,41
37,10,159.7560975609756,3.0,415.3885504304053,0.0,1894.0,6550,0.8780487804878049,41
37,11,64.58536585365853,7.0,123.31478174005686,0.0,551.0,2648,0.9024390243902439,41
37,12,155.70731707317074,7.0,371.8493823004042,0.0,2064.0,6384,0.9512195121951219,41
37,13,4.097560975609756,2.0,9.884219692479968,0.0,63.0,168,0.8536585365853658,41
37,14,15.658536585365853,3.0,50.672843429918665,0.0,303.0,642,0.8048780487804879,41
37,15,459.7317073170732,10.0,975.0034652693952,0.0,4253.0,18849,0.8536585365853658,41
37,16,117.1219512195122,4.0,239.91921354976782,1.0,1151.0,4802,1.0,41
38,1,7.073170731707317,3.0,27.57286598681661,0.0,181.0,290,0.8536585365853658,41
38,2,143.46341463414635,4.0,323.76618313906386,0.0,1204.0,5882,0.926829268292683,41
38,3,59.146341463414636,4.0,218.5481540927464,0.0,1250.0,2425,0.8780487804878049,41
38,4,158.4878048780488,4.0,345.93916862342195,0.0,1322.0,6498,0.926829268292683,41
38,5,62.951219512195124,3.0,212.29350957066458,0.0,1217.0,2581,0.926829268292683,41
38,6,18.170731707317074,2.0,54.47796710106393,0.0,253.0,745,0.8536585365853658,41
38,7,342.0243902439024,3.0,1098.0036538169443,0.0,6405.0,14023,0.8780487804878049,41
38,8,41.68292682926829,5.0,105.14228200207756,0.0,512.0,1709,0.926829268292683,41
38,9,86.21951219512195,7.0,176.66373075879412,0.0,965.0,3535,0.926829268292683,41
38,10,1229.8536585365853,702.0,1440.4014101932194,0.0,4949.0,50424,0.926829268292683,41
38,11,420.5365853658537,4.0,904.3890566203694,0.0,4338.0,17242,0.9024390243902439,41
38,12,24.29268292682927,5.0,51.8911825314207,0.0,285.0,996,0.9024390243902439,41
38,13,76.36585365853658,6.0,287.61430441186343,0.0,1849.0,3131,0.9024390243902439,41
38,14,10.21951219512195,2.0,29.841460922782396,0.0,188.0,419,0.926829268292683,41
38,15,73.8048780487805,3.0,197.6032264366042,0.0,983.0,3026,0.9512195121951219,41
38,16,26.48780487804878,4.0,57.18268625533923,0.0,237.0,1086,0.8780487804878049,41
39,1,23.658536585365855,3.0,73.77738755832702,0.0,431.0,970,0.926829268292683,41
39,2,192.78048780487805,3.0,479.53277627469146,0.0,1776.0,7904,0.926829268292683,41
39,3,2.2195121951219514,2.0,1.5062826982092206,0.0,6.0,91,0.9024390243902439,41
39,4,4.024390243902439,2.0,9.43911892559958,0.0,62.0,165,0.8048780487804879,41
39,5,494.4390243902439,17.0,735.9104879548702,0.0,2765.0,20272,0.926829268292683,41
39,6,4.560975609756097,2.0,14.067864747728446,0.0,93.0,187,0.9024390243902439,41
39,7,19.341463414634145,3.0,83.64577162088673,0.0,544.0,793,0.926829268292683,41
39,8,77.78048780487805,3.0,240.99666146813414,0.0,1149.0,3189,0.9512195121951219,41
39,9,6.853658536585366,2.0,16.181231186552868,0.0,80.0,281,0.8536585365853658,41
39,10,7.146341463414634,2.0,21.023286712026874,0.0,121.0,293,0.9024390243902439,41
39,11,140.7560975609756,3.0,249.33147497666488,0.0,837.0,5771,0.8780487804878049,41
39,12,2.3902439024390243,2.0,1.9985122366459993,0.0,8.0,98,0.8048780487804879,41
39,13,55.19512195121951,2.0,187.18573266355,0.0,1075.0,2263,0.8536585365853658,41
39,14,3.1463414634146343,2.0,4.274490274046126,0.0,27.0,129,0.926829268292683,41
39,15,2.7804878048780486,2.0,4.146771857145885,0.0,27.0,114,0.8048780487804879,41
39,16,690.439024390244,5.0,1492.8075047647555,0.0,6034.0,28308,0.926829268292683,41
40,1,11.585365853658537,3.0,25.391544213558138,0.0,132.0,475,0.8292682926829268,41
40,2,4.536585365853658,2.0,11.99613263082612,0.0,74.0,186,0.8536585365853658,41
40,3,5.414634146341464,2.0,18.553778932363862,0.0,121.0,222,0.8292682926829268,41
40,4,119.58536585365853,2.0,356.2076659046748,0.0,1492.0,4903,0.7804878048780488,41
40,5,7.926829268292683,3.0,19.929620367564482,0.0,116.0,325,0.8292682926829268,41
40,6,6.560975609756097,3.0,13.157671935243812,0.0,62.0,269,0.8536585365853658,41
40,7,64.90243902439025,3.0,248.87099262401173,0.0,1540.0,2661,0.8780487804878049,41
40,8,56.0,3.0,101.03199203536545,0.0,428.0,2296,0.9512195121951219,41
40,9,5.439024390243903,2.0,11.542178812126958,0.0,68.0,223,0.9512195121951219,41
40,10,4.7073170731707314,2.0,9.574467831964252,0.0,53.0,193,0.8292682926829268,41
40,11,31.4390243902439,3.0,109.44138620139243,0.0,673.0,1289,0.975609756097561,41
40,12,114.5609756097561,2.0,520.0361642574808,0.0,3140.0,4697,0.926829268292683,41
40,13,2.2195121951219514,2.0,1.5851782252948214,0.0,6.0,91,0.8780487804878049,41
40,14,18.73170731707317,2.0,72.11407778068191,0.0,425.0,768,0.8780487804878049,41
40,15,99.1219512195122,3.0,278.2452151646932,0.0,1297.0,4064,0.8536585365853658,41
40,16,1.9268292682926829,1.0,1.9429703674784813,0.0,9.0,79,0.7317073170731707,41
41,1,17.853658536585368,2.0,64.60935557702557,0.0,311.0,732,0.7560975609756098,41
41,2,16.609756097560975,3.0,48.917490536906286,0.0,306.0,681,0.8536585365853658,41
41,3,88.36585365853658,2.0,268.85445841502633,0.0,1226.0,3623,0.8536585365853658,41
41,4,2.1951219512195124,2.0,1.596024209656867,0.0,8.0,90,0.9024390243902439,41
41,5,58.707317073170735,3.0,204.79486987458512,0.0,1016.0,2407,0.9024390243902439,41
41,6,2.0,2.0,1.3792893185949944,0.0,5.0,82,0.8048780487804879,41
41,7,2.2195121951219514,2.0,2.0778999145120847,0.0,12.0,91,0.8048780487804879,41
41,8,30.585365853658537,3.0,80.99833651099928,0.0,382.0,1254,0.8536585365853658,41
41,9,5.926829268292683,2.0,22.99882313415659,0.0,151.0,243,0.8536585365853658,41
41,10,11.75609756097561,2.0,58.12424895410079,0.0,379.0,482,0.8536585365853658,41
41,11,1.9024390243902438,1.0,2.886510916430461,0.0,18.0,78,0.7317073170731707,41
41,12,6.560975609756097,2.0,22.87191139269962,0.0,149.0,269,0.926829268292683,41
41,13,2.341463414634146,2.0,1.8689994205529772,0.0,8.0,96,0.9024390243902439,41
41,14,9.536585365853659,2.0,47.371442236433815,0.0,309.0,391,0.8536585365853658,41
41,15,3.292682926829268,2.0,9.210926444860764,0.0,61.0,135,0.8536585365853658,41
41,16,2.292682926829268,2.0,1.485604130033274,0.0,5.0,94,0.9024390243902439,41
42,1,11.512195121951219,2.0,49.00976605077983,0.0,315.0,472,0.8292682926829268,41
42,2,2.5365853658536586,2.0,1.308463276195284,1.0,6.0,104,1.0,41
42,3,2.024390243902439,2.0,1.8009185309243643,0.0,7.0,83,0.7804878048780488,41
42,4,9.682926829268293,2.0,44.98804124262697,0.0,294.0,397,0.975609756097561,41
42,5,3.1219512195121952,2.0,4.168377598358685,0.0,23.0,128,0.9024390243902439,41
42,6,163.3170731707317,9.0,323.88250195767057,0.0,1142.0,6696,0.8780487804878049,41
42,7,174.53658536585365,4.0,527.2698248275793,0.0,3294.0,7156,0.8780487804878049,41
42,8,8.585365853658537,2.0,33.21105870019958,0.0,215.0,352,0.8536585365853658,41
42,9,3.4146341463414633,2.0,6.566640042785728,0.0,43.0,140,0.8048780487804879,41
42,10,90.53658536585365,3.0,257.44581220615464,0.0,1015.0,3712,0.9024390243902439,41
42,11,14.487804878048781,2.0,65.61867742410507,0.0,428.0,594,0.926829268292683,41
42,12,3.2439024390243905,2.0,6.694666562325996,0.0,44.0,133,0.8536585365853658,41
42,13,11.75609756097561,3.0,43.3318338946485,0.0,260.0,482,0.926829268292683,41
42,14,39.853658536585364,2.0,197.3846759287386,0.0,1258.0,1634,0.8536585365853658,41
42,15,2.1219512195121952,2.0,1.713577372707346,0.0,7.0,87,0.8048780487804879,41
42,16,90.70731707317073,3.0,346.359903322234,0.0,1973.0,3719,0.8048780487804879,41
43,1,13.024390243902438,3.0,38.17449525590131,0.0,234.0,534,0.8780487804878049,41
43,2,760.8048780487804,706.0,833.8017024452487,0.0,2615.0,31193,0.9512195121951219,41
43,3,2.097560975609756,2.0,1.3934494494717755,0.0,5.0,86,0.8780487804878049,41
43,4,2.4634146341463414,2.0,1.754402976424824,0.0,10.0,101,0.9024390243902439,41
43,5,2.4146341463414633,2.0,1.4975689202935367,0.0,6.0,99,0.926829268292683,41
43,6,14.24390243902439,2.0,48.97275523699557,0.0,300.0,584,0.8780487804878049,41
43,7,16.414634146341463,2.0,64.18911677746492,0.0,358.0,673,0.8780487804878049,41
43,8,13.048780487804878,3.0,28.37290980333022,0.0,138.0,535,0.8536585365853658,41
43,9,1.829268292682927,2.0,1.2474840831750655,0.0,4.0,75,0.8048780487804879,41
43,10,3.1463414634146343,2.0,4.598838536348361,0.0,26.0,129,0.8536585365853658,41
43,11,12.24390243902439,2.0,50.12218265924846,0.0,321.0,502,0.7804878048780488,41
43,12,52.53658536585366,2.0,146.04461355803537,0.0,647.0,2154,0.8536585365853658,41
43,13,26.341463414634145,2.0,67.27069805918929,0.0,296.0,1080,0.8780487804878049,41
43,14,1.951219512195122,2.0,1.4971716344607615,0.0,6.0,80,0.7804878048780488,41
43,15,2.048780487804878,2.0,1.4305247120600177,0.0,7.0,84,0.8780487804878049,41
43,16,2.4146341463414633,2.0,2.262909952145015,0.0,11.0,99,0.8048780487804879,41
44,1,4.829268292682927,3.0,7.567267248547911,0.0,42.0,198,0.926829268292683,41
44,2,197.609756097561,8.0,345.68813507855145,0.0,1209.0,8102,0.9512195121951219,41
44,3,15.365853658536585,2.0,39.68765618601783,0.0,178.0,630,0.8780487804878049,41
44,4,2.1219512195121952,2.0,1.6703310895867252,0.0,6.0,87,0.7560975609756098,41
44,5,139.82926829268294,18.0,246.743067952053,0.0,1108.0,5733,0.8780487804878049,41
44,6,2.024390243902439,2.0,1.553717883769072,0.0,6.0,83,0.8048780487804879,41
44,7,10.048780487804878,2.0,30.219482666967206,0.0,150.0,412,0.7560975609756098,41
44,8,24.73170731707317,2.0,118.46333679825902,0.0,768.0,1014,0.8780487804878049,41
44,9,16.853658536585368,2.0,76.6348837895927,0.0,491.0,691,0.8048780487804879,41
44,10,1.9268292682926829,2.0,1.5833007187431687,0.0,6.0,79,0.7804878048780488,41
44,11,2.1219512195121952,2.0,1.5332910873660206,0.0,5.0,87,0.8048780487804879,41
44,12,2.341463414634146,2.0,1.8427148065877172,0.0,10.0,96,0.8780487804878049,41
44,13,2.5365853658536586,2.0,3.2766547558530075,0.0,17.0,104,0.8048780487804879,41
44,14,2.317073170731707,2.0,1.7866582021280426,0.0,7.0,95,0.8536585365853658,41
44,15,1.975609756097561,2.0,1.2781046347876979,0.0,5.0,81,0.8536585365853658,41
44,16,2.8780487804878048,2.0,4.532780990718125,0.0,29.0,118,0.8048780487804879,41
45,1,287.4146341463415,82.0,368.6375690930285,0.0,1631.0,11784,0.926829268292683,41
45,2,886.0975609756098,192.0,1234.3216129276814,0.0,3890.0,36330,0.8780487804878049,41
45,3,125.92682926829268,14.0,196.95491501478972,0.0,849.0,5163,0.9024390243902439,41
45,4,1198.8292682926829,115.0,1619.5216382328279,0.0,5387.0,49152,0.926829268292683,41
45,5,85.26829268292683,3.0,178.80375185541516,0.0,799.0,3496,0.9024390243902439,41
45,6,66.04878048780488,5.0,164.26821482244156,0.0,792.0,2708,0.9512195121951219,41
45,7,4.951219512195122,2.0,10.380448835430245,0.0,63.0,203,0.8780487804878049,41
45,8,6.853658536585366,2.0,21.402713499733988,0.0,105.0,281,0.8292682926829268,41
45,9,132.02439024390245,2.0,330.9959463170006,0.0,1838.0,5413,0.8536585365853658,41
45,10,99.2439024390244,3.0,265.42361727842007,0.0,1318.0,4069,0.9024390243902439,41
45,11,14.170731707317072,2.0,50.864670972327545,0.0,281.0,581,0.8292682926829268,41
45,12,5.7317073170731705,2.0,19.947521870958944,0.0,131.0,235,0.8780487804878049,41
45,13,373.8536585365854,5.0,873.4725360691674,0.0,3523.0,15328,0.926829268292683,41
45,14,16.75609756097561,3.0,41.35614531726424,0.0,224.0,687,0.8536585365853658,41
45,15,287.9512195121951,3.0,835.2643790958152,0.0,4457.0,11806,0.9024390243902439,41
45,16,2.097560975609756,2.0,1.94816834611862,0.0,9.0,86,0.8048780487804879,41
46,1,581.4634146341464,220.0,740.1460995381324,0.0,2934.0,23840,0.9512195121951219,41
46,2,144.1219512195122,6.0,239.17696225648808,0.0,987.0,5909,0.9512195121951219,41
46,3,765.9268292682926,433.0,906.7016179065397,0.0,4334.0,31403,0.8780487804878049,41
46,4,9.439024390243903,2.0,28.791130731603495,0.0,172.0,387,0.8536585365853658,41
46,5,78.3170731707317,4.0,158.74483882900984,0.0,798.0,3211,0.9024390243902439,41
46,6,13.682926829268293,5.0,23.549055208007132,0.0,107.0,561,0.926829268292683,41
46,7,52.73170731707317,3.0,228.66228419693144,0.0,1446.0,2162,0.926829268292683,41
46,8,69.85365853658537,3.0,195.8599002741388,0.0,1063.0,2864,0.8048780487804879,41
46,9,94.1951219512195,4.0,207.29891455626253,0.0,993.0,3862,0.9512195121951219,41
46,10,134.9268292682927,5.0,544.4340713628035,0.0,3357.0,5532,0.926829268292683,41
46,11,3.341463414634146,2.0,6.3230501905390675,0.0,42.0,137,0.9024390243902439,41
46,12,2.731707317073171,2.0,1.8744025421308146,0.0,6.0,112,0.926829268292683,41
46,13,52.19512195121951,3.0,169.93072039011133,0.0,913.0,2140,0.9512195121951219,41
46,14,497.4390243902439,8.0,767.953061598533,0.0,2978.0,20395,0.926829268292683,41
46,15,338.3658536585366,6.0,587.386512384808,0.0,1926.0,13873,0.9024390243902439,41
46,16,3.5853658536585367,2.0,5.441375407887764,0.0,34.0,147,0.8780487804878049,41
47,1,2.2195121951219514,2.0,1.660329017084635,0.0,7.0,91,0.9024390243902439,41
47,2,3.8780487804878048,2.0,10.432582922586567,0.0,69.0,159,0.8780487804878049,41
47,3,248.3658536585366,17.0,402.6535008675035,0.0,1273.0,10183,0.8780487804878049,41
47,4,2.707317073170732,2.0,3.3294246367292546,0.0,21.0,111,0.8536585365853658,41
47,5,17.51219512195122,3.0,44.96997478058895,0.0,206.0,718,0.8780487804878049,41
47,6,196.21951219512195,3.0,527.0193457917711,0.0,1870.0,8045,0.8292682926829268,41
47,7,2.2195121951219514,2.0,1.440057504304928,0.0,5.0,91,0.8780487804878049,41
47,8,16.658536585365855,2.0,52.2170002015966,0.0,252.0,683,0.8536585365853658,41
47,9,108.26829268292683,2.0,456.1063218149076,0.0,2829.0,4439,0.926829268292683,41
47,10,102.53658536585365,4.0,308.09209088580815,0.0,1452.0,4204,0.8536585365853658,41
47,11,157.4878048780488,2.0,394.1902550398122,0.0,1514.0,6457,0.8780487804878049,41
47,12,3.4634146341463414,3.0,5.37880919351799,0.0,36.0,142,0.926829268292683,41
47,13,7.487804878048781,2.0,29.31171575577406,0.0,191.0,307,0.9024390243902439,41
47,14,1.951219512195122,2.0,1.4642274165662084,0.0,6.0,80,0.8292682926829268,41
47,15,23.634146341463413,2.0,97.82083076517159,0.0,615.0,969,0.8292682926829268,41
47,16,2.4634146341463414,2.0,1.9139737870061901,0.0,7.0,101,0.8048780487804879,41
48,1,42.609756097560975,3.0,102.88114811045742,0.0,511.0,1747,0.9512195121951219,41
48,2,13.536585365853659,3.0,35.08046330100907,0.0,144.0,555,0.926829268292683,41
48,3,20.146341463414632,2.0,70.47143028642962,0.0,419.0,826,0.8048780487804879,41
48,4,5.7073170731707314,2.0,17.812360606131893,0.0,109.0,234,0.8536585365853658,41
48,5,66.63414634146342,3.0,150.2975513971488,0.0,662.0,2732,0.8292682926829268,41
48,6,9.24390243902439,2.0,25.29511713008319,0.0,151.0,379,0.8048780487804879,41
48,7,26.73170731707317,2.0,130.13801761511655,0.0,840.0,1096,0.8536585365853658,41
48,8,80.70731707317073,2.0,306.1009114577102,0.0,1688.0,3309,0.8780487804878049,41
48,9,21.609756097560975,2.0,100.69172418551936,0.0,646.0,886,0.9024390243902439,41
48,10,54.46341463414634,4.0,145.1058650645974,0.0,698.0,2233,0.8292682926829268,41
48,11,51.21951219512195,3.0,161.58294890046972,0.0,954.0,2100,0.8780487804878049,41
48,12,565.390243902439,517.0,499.6179944643942,0.0,1885.0,23181,0.926829268292683,41
48,13,60.90243902439025,2.0,212.8504347071595,0.0,1034.0,2497,0.8536585365853658,41
48,14,9.048780487804878,2.0,31.669752607497692,0.0,193.0,371,0.8292682926829268,41
48,15,11.634146341463415,2.0,56.537385040326164,0.0,369.0,477,0.8780487804878049,41
48,16,200.7560975609756,3.0,462.00104426488497,0.0,1817.0,8231,0.8780487804878049,41
