id,date,well,Spikes_total,Bursts_total
15,2025-02-17,15,61.1875,2.75
15,2025-02-17,16,2.25,0.0
15,2025-02-17,17,2.5,0.0
15,2025-02-17,18,63.4375,2.6875
15,2025-02-17,19,72.6875,0.0
15,2025-02-17,20,80.75,3.9375
15,2025-02-17,21,324.75,13.6875
15,2025-02-17,22,138.5,8.25
15,2025-02-17,23,186.75,9.1875
15,2025-02-17,24,15.75,0.6875
15,2025-02-17,25,6.25,0.0
15,2025-02-17,26,30.4375,1.1875
15,2025-02-17,27,9.9375,0.3125
15,2025-02-17,28,2.875,0.0
15,2025-02-17,29,102.125,4.375
15,2025-02-17,30,99.75,3.5625
15,2025-02-17,31,28.75,1.8125
15,2025-02-17,32,11.1875,0.0
15,2025-02-17,33,3.0625,0.0
15,2025-02-17,34,8.625,0.0
15,2025-02-17,35,104.1875,0.0
15,2025-02-17,36,2.875,0.0
15,2025-02-17,37,124.625,8.5625
15,2025-02-17,38,11.9375,0.0
15,2025-02-17,39,42.9375,1.375
15,2025-02-17,40,5.5625,0.0
15,2025-02-17,41,2.125,0.0
15,2025-02-17,42,128.5625,0.0
15,2025-02-17,43,61.5,2.25
15,2025-02-17,44,74.5,3.875
15,2025-02-17,45,257.75,8.375
15,2025-02-17,46,77.875,4.5
15,2025-02-17,47,3.0,0.0
15,2025-02-17,48,30.75,0.5
16,2025-02-18,1,38.4375,0.875
16,2025-02-18,2,3.3125,0.0
16,2025-02-18,3,57.125,0.0
16,2025-02-18,4,49.4375,2.5625
16,2025-02-18,5,24.6875,0.0625
16,2025-02-18,6,139.125,1.25
16,2025-02-18,7,101.125,3.9375
16,2025-02-18,8,84.4375,2.625
16,2025-02-18,9,63.0625,1.75
16,2025-02-18,10,82.0,3.4375
16,2025-02-18,11,6.4375,0.0625
16,2025-02-18,12,8.25,0.0
16,2025-02-18,13,159.1875,5.1875
16,2025-02-18,14,94.1875,1.0625
16,2025-02-18,15,42.9375,1.4375
16,2025-02-18,16,39.25,3.1875
16,2025-02-18,17,25.8125,1.25
16,2025-02-18,18,62.1875,3.1875
16,2025-02-18,19,94.4375,4.5625
16,2025-02-18,20,91.875,4.4375
16,2025-02-18,21,157.625,8.8125
16,2025-02-18,22,133.0,3.4375
16,2025-02-18,23,182.5,4.9375
16,2025-02-18,24,50.5,3.3125
16,2025-02-18,25,2.875,0.0
16,2025-02-18,26,2.6875,0.0
16,2025-02-18,27,27.4375,0.4375
16,2025-02-18,28,4.1875,0.0
16,2025-02-18,29,89.625,0.0
16,2025-02-18,30,209.75,3.25
16,2025-02-18,31,58.875,3.3125
16,2025-02-18,32,36.8125,2.0625
16,2025-02-18,33,4.5625,0.0
16,2025-02-18,34,25.0,0.1875
16,2025-02-18,35,79.25,4.6875
16,2025-02-18,36,2.75,0.0
16,2025-02-18,37,15.6875,0.0
16,2025-02-18,38,40.4375,0.3125
16,2025-02-18,39,39.9375,2.0625
16,2025-02-18,40,6.0625,0.0
16,2025-02-18,41,1.8125,0.0
16,2025-02-18,42,122.625,3.4375
16,2025-02-18,43,50.75,2.4375
16,2025-02-18,44,51.0625,0.4375
16,2025-02-18,45,270.875,13.125
16,2025-02-18,46,15.9375,0.0
16,2025-02-18,47,40.0625,3.1875
16,2025-02-18,48,49.625,0.0
17,2025-02-19,1,49.875,0.0
17,2025-02-19,2,2.1875,0.0
17,2025-02-19,3,59.4375,1.6875
17,2025-02-19,4,97.0625,0.0
17,2025-02-19,5,27.5,0.0625
17,2025-02-19,6,114.8125,1.6875
17,2025-02-19,7,105.875,6.5
17,2025-02-19,8,84.875,2.375
17,2025-02-19,9,113.625,3.75
17,2025-02-19,10,116.875,6.0
17,2025-02-19,11,42.875,0.0
17,2025-02-19,12,34.125,2.5
17,2025-02-19,13,197.0,5.625
17,2025-02-19,14,131.5625,1.25
17,2025-02-19,15,90.8125,5.625
17,2025-02-19,16,7.125,0.0
17,2025-02-19,17,3.875,0.0
17,2025-02-19,18,45.75,1.6875
17,2025-02-19,19,92.0,3.75
17,2025-02-19,20,93.5625,5.5625
17,2025-02-19,21,183.8125,9.5
17,2025-02-19,22,194.8125,7.4375
17,2025-02-19,23,123.1875,4.5625
17,2025-02-19,24,108.1875,4.0625
17,2025-02-19,25,2.875,0.0
17,2025-02-19,26,5.1875,0.0
17,2025-02-19,27,81.4375,5.1875
17,2025-02-19,28,2.375,0.0
17,2025-02-19,29,196.75,5.1875
17,2025-02-19,30,236.8125,14.875
17,2025-02-19,31,36.375,0.75
17,2025-02-19,32,9.0,0.0
17,2025-02-19,33,5.0,0.0
17,2025-02-19,34,39.5,1.875
17,2025-02-19,35,122.875,5.3125
17,2025-02-19,36,2.375,0.0
17,2025-02-19,37,59.1875,4.6875
17,2025-02-19,38,34.9375,0.625
17,2025-02-19,39,74.125,1.625
17,2025-02-19,40,11.125,0.0
17,2025-02-19,41,2.8125,0.0
17,2025-02-19,42,89.0625,4.0625
17,2025-02-19,43,83.8125,0.8125
17,2025-02-19,44,84.25,0.25
17,2025-02-19,45,236.75,12.75
17,2025-02-19,46,48.1875,0.875
17,2025-02-19,47,3.0,0.0
17,2025-02-19,48,52.0625,1.1875
18,2025-02-20,1,71.3125,1.875
18,2025-02-20,2,4.3125,0.0
18,2025-02-20,3,38.875,1.5
18,2025-02-20,4,67.0,4.0
18,2025-02-20,5,65.25,2.9375
18,2025-02-20,6,72.5625,0.625
18,2025-02-20,7,100.5625,6.5625
18,2025-02-20,8,44.0625,0.0
18,2025-02-20,9,65.375,1.0625
18,2025-02-20,10,121.25,5.9375
18,2025-02-20,11,70.0,0.0
18,2025-02-20,12,10.125,0.0625
18,2025-02-20,13,134.1875,3.8125
18,2025-02-20,14,272.75,14.375
18,2025-02-20,15,140.75,5.125
18,2025-02-20,16,11.3125,0.0
18,2025-02-20,17,7.6875,0.0
18,2025-02-20,18,89.3125,4.3125
18,2025-02-20,19,73.6875,3.8125
18,2025-02-20,20,38.125,1.0625
18,2025-02-20,21,73.1875,0.125
18,2025-02-20,22,171.3125,7.625
18,2025-02-20,23,98.8125,1.9375
18,2025-02-20,24,17.5,0.375
18,2025-02-20,25,3.5,0.0
18,2025-02-20,26,6.3125,0.0625
18,2025-02-20,27,124.75,2.8125
18,2025-02-20,28,2.1875,0.0
18,2025-02-20,29,214.625,11.625
18,2025-02-20,30,204.5,4.875
18,2025-02-20,31,67.125,3.875
18,2025-02-20,32,4.125,0.0
18,2025-02-20,33,2.5,0.0
18,2025-02-20,34,145.125,7.0625
18,2025-02-20,35,42.875,0.4375
18,2025-02-20,36,5.5,0.0
18,2025-02-20,37,21.375,0.0
18,2025-02-20,38,85.375,0.9375
18,2025-02-20,39,84.8125,3.125
18,2025-02-20,40,8.0625,0.0
18,2025-02-20,41,11.5,0.3125
18,2025-02-20,42,47.75,1.375
18,2025-02-20,43,94.8125,4.875
18,2025-02-20,44,66.9375,0.125
18,2025-02-20,45,246.125,9.125
18,2025-02-20,46,162.375,10.0625
18,2025-02-20,47,3.125,0.0
18,2025-02-20,48,117.5625,4.125
19,2025-02-21,1,68.8125,3.4375
19,2025-02-21,2,4.625,0.0
19,2025-02-21,3,11.3125,0.0
19,2025-02-21,4,30.75,0.0
19,2025-02-21,5,32.6875,0.0
19,2025-02-21,6,100.3125,2.1875
19,2025-02-21,7,90.5625,5.5
19,2025-02-21,8,108.8125,0.1875
19,2025-02-21,9,149.75,10.8125
19,2025-02-21,10,131.9375,5.25
19,2025-02-21,11,59.3125,2.4375
19,2025-02-21,12,8.6875,0.0
19,2025-02-21,13,211.625,6.4375
19,2025-02-21,14,167.8125,6.3125
19,2025-02-21,15,139.1875,8.5
19,2025-02-21,16,31.4375,0.3125
19,2025-02-21,17,7.75,0.0
19,2025-02-21,18,8.0,0.0
19,2025-02-21,19,82.3125,4.0
19,2025-02-21,20,61.125,2.6875
19,2025-02-21,21,106.875,3.0625
19,2025-02-21,22,286.5625,4.3125
19,2025-02-21,23,129.5625,5.375
19,2025-02-21,24,25.8125,0.9375
19,2025-02-21,25,38.8125,1.625
19,2025-02-21,26,101.0625,7.125
19,2025-02-21,27,88.75,2.5
19,2025-02-21,28,3.375,0.0
19,2025-02-21,29,285.875,11.9375
19,2025-02-21,30,136.5625,6.75
19,2025-02-21,31,115.4375,4.875
19,2025-02-21,32,62.625,5.1875
19,2025-02-21,33,2.6875,0.0
19,2025-02-21,34,84.75,3.0
19,2025-02-21,35,160.1875,7.3125
19,2025-02-21,36,10.5,0.375
19,2025-02-21,37,167.4375,16.5
19,2025-02-21,38,46.5,1.5625
19,2025-02-21,39,112.8125,1.9375
19,2025-02-21,40,15.75,0.0625
19,2025-02-21,41,21.6875,0.625
19,2025-02-21,42,86.0625,2.625
19,2025-02-21,43,137.8125,7.625
19,2025-02-21,44,33.9375,0.1875
19,2025-02-21,45,118.75,2.6875
19,2025-02-21,46,146.6875,2.6875
19,2025-02-21,47,6.375,0.0
19,2025-02-21,48,61.0,1.25
20,2025-02-24,1,52.875,2.9375
20,2025-02-24,2,18.3125,0.375
20,2025-02-24,3,54.4375,0.0
20,2025-02-24,4,14.875,0.0
20,2025-02-24,5,50.0,1.8125
20,2025-02-24,6,189.875,1.4375
20,2025-02-24,7,22.6875,0.375
20,2025-02-24,8,87.4375,0.0
20,2025-02-24,9,181.75,10.6875
20,2025-02-24,10,96.0,5.875
20,2025-02-24,11,9.1875,0.0
20,2025-02-24,12,6.3125,0.0
20,2025-02-24,13,245.4375,16.125
20,2025-02-24,14,112.25,0.375
20,2025-02-24,15,163.0,3.25
20,2025-02-24,16,47.5625,3.125
20,2025-02-24,17,2.5625,0.0
20,2025-02-24,18,2.25,0.0
20,2025-02-24,19,91.6875,0.375
20,2025-02-24,20,56.75,2.75
20,2025-02-24,21,238.75,11.875
20,2025-02-24,22,103.5625,3.5625
20,2025-02-24,23,104.0625,7.0
20,2025-02-24,24,15.0625,0.1875
20,2025-02-24,25,6.8125,0.0
20,2025-02-24,26,119.5,7.125
20,2025-02-24,27,45.625,1.75
20,2025-02-24,28,2.4375,0.0
20,2025-02-24,29,112.875,0.1875
20,2025-02-24,30,169.3125,0.0
20,2025-02-24,31,191.0625,9.6875
20,2025-02-24,32,12.25,0.0
20,2025-02-24,33,3.6875,0.0
20,2025-02-24,34,44.375,1.6875
20,2025-02-24,35,5.0,0.0
20,2025-02-24,36,2.875,0.0
20,2025-02-24,37,26.8125,0.9375
20,2025-02-24,38,92.6875,3.375
20,2025-02-24,39,92.0,1.875
20,2025-02-24,40,2.625,0.0
20,2025-02-24,41,2.25,0.0
20,2025-02-24,42,3.9375,0.0
20,2025-02-24,43,70.1875,2.625
20,2025-02-24,44,34.125,1.0625
20,2025-02-24,45,149.5,3.6875
20,2025-02-24,46,207.0625,8.875
20,2025-02-24,47,33.125,1.3125
20,2025-02-24,48,100.75,2.375
21,2025-02-25,1,109.0625,1.4375
21,2025-02-25,2,4.5625,0.0
21,2025-02-25,3,96.0,0.0
21,2025-02-25,4,34.875,0.0
21,2025-02-25,5,103.625,3.1875
21,2025-02-25,6,30.0625,0.0
21,2025-02-25,7,96.375,3.375
21,2025-02-25,8,94.9375,3.25
21,2025-02-25,9,54.9375,2.4375
21,2025-02-25,10,130.5625,6.5
21,2025-02-25,11,11.4375,0.1875
21,2025-02-25,12,6.625,0.0
21,2025-02-25,13,123.9375,7.5625
21,2025-02-25,14,163.8125,2.75
21,2025-02-25,15,164.625,7.625
21,2025-02-25,16,51.6875,2.75
21,2025-02-25,17,2.4375,0.0
21,2025-02-25,18,10.4375,0.125
21,2025-02-25,19,93.5,4.1875
21,2025-02-25,20,57.875,2.0
21,2025-02-25,21,104.0625,3.8125
21,2025-02-25,22,226.0,7.1875
21,2025-02-25,23,162.625,5.4375
21,2025-02-25,24,8.25,0.0625
21,2025-02-25,25,6.75,0.0625
21,2025-02-25,26,71.75,4.8125
21,2025-02-25,27,14.875,0.0625
21,2025-02-25,28,2.5,0.0
21,2025-02-25,29,95.3125,1.0625
21,2025-02-25,30,361.0625,12.9375
21,2025-02-25,31,107.0,4.5
21,2025-02-25,32,50.5,0.0
21,2025-02-25,33,4.3125,0.0
21,2025-02-25,34,69.0,2.875
21,2025-02-25,35,2.6875,0.0
21,2025-02-25,36,14.6875,0.0625
21,2025-02-25,37,63.4375,0.75
21,2025-02-25,38,90.8125,2.9375
21,2025-02-25,39,103.0,3.0625
21,2025-02-25,40,4.25,0.0
21,2025-02-25,41,3.0,0.0
21,2025-02-25,42,3.3125,0.0
21,2025-02-25,43,120.0625,6.4375
21,2025-02-25,44,39.625,0.0
21,2025-02-25,45,169.125,5.875
21,2025-02-25,46,201.0625,0.0
21,2025-02-25,47,44.5625,0.5
21,2025-02-25,48,158.3125,6.75
22,2025-02-26,1,30.8125,1.3125
22,2025-02-26,2,20.125,0.0
22,2025-02-26,3,95.5,0.125
22,2025-02-26,4,14.625,0.0
22,2025-02-26,5,92.875,0.875
22,2025-02-26,6,25.625,0.1875
22,2025-02-26,7,22.0625,0.0625
22,2025-02-26,8,134.5,7.25
22,2025-02-26,9,173.5625,0.0
22,2025-02-26,10,84.3125,2.0
22,2025-02-26,11,16.8125,0.125
22,2025-02-26,12,13.0,0.0
22,2025-02-26,13,133.125,7.3125
22,2025-02-26,14,259.4375,14.5625
22,2025-02-26,15,209.6875,13.5
22,2025-02-26,16,19.75,0.0
22,2025-02-26,17,2.625,0.0
22,2025-02-26,18,3.875,0.0
22,2025-02-26,19,83.0,5.0
22,2025-02-26,20,87.375,2.8125
22,2025-02-26,21,171.4375,0.0
22,2025-02-26,22,306.125,16.875
22,2025-02-26,23,167.3125,8.6875
22,2025-02-26,24,11.8125,0.125
22,2025-02-26,25,9.75,0.0
22,2025-02-26,26,95.75,3.0625
22,2025-02-26,27,4.6875,0.0
22,2025-02-26,28,2.0625,0.0
22,2025-02-26,29,105.6875,0.5625
22,2025-02-26,30,329.125,0.0625
22,2025-02-26,31,91.6875,2.625
22,2025-02-26,32,59.5625,1.4375
22,2025-02-26,33,2.5625,0.0
22,2025-02-26,34,37.6875,1.4375
22,2025-02-26,35,2.3125,0.0
22,2025-02-26,36,26.625,0.125
22,2025-02-26,37,80.375,0.1875
22,2025-02-26,38,152.0625,7.0
22,2025-02-26,39,109.9375,2.5
22,2025-02-26,40,10.5625,0.0
22,2025-02-26,41,2.375,0.0
22,2025-02-26,42,3.0625,0.0
22,2025-02-26,43,127.625,6.0625
22,2025-02-26,44,42.125,0.4375
22,2025-02-26,45,421.4375,3.75
22,2025-02-26,46,250.625,8.5625
22,2025-02-26,47,120.375,0.1875
22,2025-02-26,48,144.9375,5.625
23,2025-02-27,1,4.3125,0.0
23,2025-02-27,2,31.375,1.75
23,2025-02-27,3,158.5625,5.5625
23,2025-02-27,4,33.3125,0.0
23,2025-02-27,5,62.0,0.0625
23,2025-02-27,6,178.5625,12.125
23,2025-02-27,7,40.3125,1.5625
23,2025-02-27,8,156.4375,0.9375
23,2025-02-27,9,162.9375,8.75
23,2025-02-27,10,50.5625,2.0625
23,2025-02-27,11,9.3125,0.0
23,2025-02-27,12,23.5625,0.25
23,2025-02-27,13,219.4375,8.8125
23,2025-02-27,14,443.5,26.625
23,2025-02-27,15,275.9375,5.0625
23,2025-02-27,16,71.875,2.375
23,2025-02-27,17,3.9375,0.0
23,2025-02-27,18,5.875,0.0
23,2025-02-27,19,96.4375,3.5
23,2025-02-27,20,76.4375,3.125
23,2025-02-27,21,329.3125,1.875
23,2025-02-27,22,214.9375,10.25
23,2025-02-27,23,396.0625,20.1875
23,2025-02-27,24,45.9375,0.6875
23,2025-02-27,25,133.4375,7.4375
23,2025-02-27,26,48.6875,1.625
23,2025-02-27,27,2.875,0.0
23,2025-02-27,28,1.625,0.0
23,2025-02-27,29,193.875,5.75
23,2025-02-27,30,506.3125,0.0625
23,2025-02-27,31,86.5,4.8125
23,2025-02-27,32,60.9375,1.5
23,2025-02-27,33,6.25,0.0
23,2025-02-27,34,34.0,1.5
23,2025-02-27,35,3.5,0.0
23,2025-02-27,36,15.1875,0.375
23,2025-02-27,37,224.9375,6.3125
23,2025-02-27,38,92.4375,3.4375
23,2025-02-27,39,121.25,2.0625
23,2025-02-27,40,44.8125,0.25
23,2025-02-27,41,2.4375,0.0
23,2025-02-27,42,2.4375,0.0
23,2025-02-27,43,129.875,0.0
23,2025-02-27,44,26.5625,0.0625
23,2025-02-27,45,169.0,7.125
23,2025-02-27,46,267.625,9.25
23,2025-02-27,47,149.0625,5.0
23,2025-02-27,48,278.3125,3.875
24,2025-02-28,1,19.625,0.375
24,2025-02-28,2,22.8125,0.0
24,2025-02-28,3,105.8125,2.625
24,2025-02-28,4,28.375,1.3125
24,2025-02-28,5,146.0625,3.3125
24,2025-02-28,6,59.1875,2.625
24,2025-02-28,7,8.125,0.0
24,2025-02-28,8,92.5,0.0
24,2025-02-28,9,31.1875,1.5
24,2025-02-28,10,10.0625,0.0
24,2025-02-28,11,22.8125,0.3125
24,2025-02-28,12,13.5625,0.0625
24,2025-02-28,13,497.8125,17.375
24,2025-02-28,14,485.1875,19.6875
24,2025-02-28,15,489.75,8.9375
24,2025-02-28,16,116.0,7.1875
24,2025-02-28,17,22.0625,0.0
24,2025-02-28,18,8.375,0.0
24,2025-02-28,19,140.75,5.1875
24,2025-02-28,20,107.0625,4.625
24,2025-02-28,21,81.8125,0.1875
24,2025-02-28,22,141.5625,8.0625
24,2025-02-28,23,427.6875,20.625
24,2025-02-28,24,73.375,4.625
24,2025-02-28,25,64.125,2.4375
24,2025-02-28,26,17.25,0.375
24,2025-02-28,27,2.875,0.0
24,2025-02-28,28,2.4375,0.0
24,2025-02-28,29,205.125,8.5
24,2025-02-28,30,584.5625,0.0
24,2025-02-28,31,166.5625,8.375
24,2025-02-28,32,115.0625,7.125
24,2025-02-28,33,3.125,0.0
24,2025-02-28,34,92.125,3.5625
24,2025-02-28,35,3.1875,0.0
24,2025-02-28,36,48.9375,3.3125
24,2025-02-28,37,74.8125,3.0625
24,2025-02-28,38,185.0,7.75
24,2025-02-28,39,188.8125,10.375
24,2025-02-28,40,21.25,0.0
24,2025-02-28,41,10.9375,0.0
24,2025-02-28,42,1.625,0.0
24,2025-02-28,43,148.625,3.0
24,2025-02-28,44,24.125,0.5
24,2025-02-28,45,304.75,6.4375
24,2025-02-28,46,227.875,6.5
24,2025-02-28,47,177.125,2.125
24,2025-02-28,48,327.4375,4.6875
25,2025-03-03,1,18.3125,0.3125
25,2025-03-03,2,11.1875,0.25
25,2025-03-03,3,54.25,2.625
25,2025-03-03,4,1.8125,0.0
25,2025-03-03,5,241.1875,1.875
25,2025-03-03,6,31.5,0.0
25,2025-03-03,7,2.1875,0.0
25,2025-03-03,8,148.8125,5.5
25,2025-03-03,9,19.875,1.75
25,2025-03-03,10,62.375,2.5
25,2025-03-03,11,18.1875,0.1875
25,2025-03-03,12,56.125,2.5625
25,2025-03-03,13,505.3125,16.0625
25,2025-03-03,14,596.875,19.125
25,2025-03-03,15,142.625,3.9375
25,2025-03-03,16,25.0,0.0
25,2025-03-03,17,3.3125,0.0
25,2025-03-03,18,3.0625,0.0
25,2025-03-03,19,141.0625,1.5625
25,2025-03-03,20,120.0625,6.5
25,2025-03-03,21,170.0,8.375
25,2025-03-03,22,163.4375,10.25
25,2025-03-03,23,526.375,26.375
25,2025-03-03,24,57.875,3.4375
25,2025-03-03,25,124.5,4.25
25,2025-03-03,26,33.4375,1.1875
25,2025-03-03,27,86.4375,3.1875
25,2025-03-03,28,8.625,0.0
25,2025-03-03,29,273.375,3.25
25,2025-03-03,30,531.6875,7.75
25,2025-03-03,31,143.6875,8.625
25,2025-03-03,32,183.0,9.25
25,2025-03-03,33,2.75,0.0
25,2025-03-03,34,104.25,5.625
25,2025-03-03,35,3.75,0.0
25,2025-03-03,36,104.625,1.5625
25,2025-03-03,37,153.0625,5.6875
25,2025-03-03,38,272.3125,2.75
25,2025-03-03,39,262.25,11.1875
25,2025-03-03,40,8.8125,0.0
25,2025-03-03,41,20.875,0.3125
25,2025-03-03,42,3.375,0.0
25,2025-03-03,43,165.25,5.375
25,2025-03-03,44,2.5625,0.0
25,2025-03-03,45,243.1875,8.4375
25,2025-03-03,46,175.75,6.1875
25,2025-03-03,47,179.125,8.8125
25,2025-03-03,48,123.5,1.4375
26,2025-03-04,1,50.75,2.875
26,2025-03-04,2,3.875,0.0
26,2025-03-04,3,64.625,2.8125
26,2025-03-04,4,2.3125,0.0
26,2025-03-04,5,199.0625,9.6875
26,2025-03-04,6,253.3125,10.4375
26,2025-03-04,7,26.375,2.125
26,2025-03-04,8,161.625,6.8125
26,2025-03-04,9,9.9375,0.8125
26,2025-03-04,10,42.0625,1.375
26,2025-03-04,11,14.0625,0.0
26,2025-03-04,12,126.875,5.875
26,2025-03-04,13,357.3125,14.0
26,2025-03-04,14,575.125,28.9375
26,2025-03-04,15,120.0625,3.1875
26,2025-03-04,16,40.4375,1.75
26,2025-03-04,17,24.0625,1.8125
26,2025-03-04,18,5.1875,0.0
26,2025-03-04,19,104.75,0.875
26,2025-03-04,20,158.0,6.375
26,2025-03-04,21,229.3125,6.3125
26,2025-03-04,22,161.1875,10.0
26,2025-03-04,23,470.6875,12.1875
26,2025-03-04,24,65.0,0.0
26,2025-03-04,25,105.3125,3.6875
26,2025-03-04,26,11.125,0.25
26,2025-03-04,27,75.8125,3.375
26,2025-03-04,28,46.5625,1.8125
26,2025-03-04,29,385.4375,17.9375
26,2025-03-04,30,529.25,4.0
26,2025-03-04,31,144.125,11.0625
26,2025-03-04,32,170.0,9.375
26,2025-03-04,33,2.5,0.0
26,2025-03-04,34,118.125,6.8125
26,2025-03-04,35,3.1875,0.0
26,2025-03-04,36,49.375,2.75
26,2025-03-04,37,200.8125,9.875
26,2025-03-04,38,220.4375,6.625
26,2025-03-04,39,270.4375,10.0625
26,2025-03-04,40,48.75,5.0625
26,2025-03-04,41,4.0625,0.0
26,2025-03-04,42,3.25,0.0
26,2025-03-04,43,172.1875,0.875
26,2025-03-04,44,13.8125,0.0
26,2025-03-04,45,323.25,15.75
26,2025-03-04,46,197.875,1.1875
26,2025-03-04,47,136.5625,5.625
26,2025-03-04,48,160.75,7.75
27,2025-03-05,1,88.0625,2.3125
27,2025-03-05,2,3.4375,0.0
27,2025-03-05,3,43.0625,0.0
27,2025-03-05,4,1.5,0.0
27,2025-03-05,5,284.75,6.75
27,2025-03-05,6,202.25,6.0625
27,2025-03-05,7,23.8125,0.0
27,2025-03-05,8,123.0625,0.0
27,2025-03-05,9,5.25,0.0
27,2025-03-05,10,60.875,1.9375
27,2025-03-05,11,8.75,0.0
27,2025-03-05,12,130.9375,4.25
27,2025-03-05,13,333.75,14.3125
27,2025-03-05,14,596.75,15.6875
27,2025-03-05,15,49.375,0.1875
27,2025-03-05,16,160.75,8.625
27,2025-03-05,17,2.375,0.0
27,2025-03-05,18,3.5625,0.0
27,2025-03-05,19,126.375,1.3125
27,2025-03-05,20,216.3125,7.6875
27,2025-03-05,21,117.8125,1.75
27,2025-03-05,22,261.0625,8.125
27,2025-03-05,23,471.6875,19.125
27,2025-03-05,24,106.9375,0.0
27,2025-03-05,25,140.125,4.1875
27,2025-03-05,26,7.4375,0.0
27,2025-03-05,27,130.4375,8.25
27,2025-03-05,28,170.375,0.0
27,2025-03-05,29,427.625,18.0625
27,2025-03-05,30,754.8125,16.125
27,2025-03-05,31,172.9375,11.625
27,2025-03-05,32,331.9375,18.4375
27,2025-03-05,33,2.4375,0.0
27,2025-03-05,34,162.5,7.625
27,2025-03-05,35,6.5625,0.0
27,2025-03-05,36,121.25,0.0
27,2025-03-05,37,236.4375,6.6875
27,2025-03-05,38,261.0,7.6875
27,2025-03-05,39,159.0625,7.6875
27,2025-03-05,40,12.75,0.0625
27,2025-03-05,41,4.25,0.0
27,2025-03-05,42,4.25,0.0
27,2025-03-05,43,107.25,4.875
27,2025-03-05,44,4.625,0.0
27,2025-03-05,45,452.75,14.75
27,2025-03-05,46,184.6875,2.4375
27,2025-03-05,47,136.125,5.6875
27,2025-03-05,48,56.375,1.5625
28,2025-03-06,1,96.25,3.5
28,2025-03-06,2,2.4375,0.0
28,2025-03-06,3,40.3125,1.5
28,2025-03-06,4,2.75,0.0
28,2025-03-06,5,351.125,13.1875
28,2025-03-06,6,139.25,2.125
28,2025-03-06,7,9.375,0.0
28,2025-03-06,8,92.75,0.0
28,2025-03-06,9,28.125,1.0625
28,2025-03-06,10,43.625,2.0
28,2025-03-06,11,7.5,0.0
28,2025-03-06,12,134.75,5.8125
28,2025-03-06,13,336.4375,14.375
28,2025-03-06,14,879.375,38.3125
28,2025-03-06,15,22.625,0.0
28,2025-03-06,16,108.9375,5.75
28,2025-03-06,17,6.375,0.0
28,2025-03-06,18,4.0625,0.0
28,2025-03-06,19,121.375,1.0625
28,2025-03-06,20,156.375,6.4375
28,2025-03-06,21,259.625,5.375
28,2025-03-06,22,204.75,2.0
28,2025-03-06,23,489.5625,25.8125
28,2025-03-06,24,146.6875,5.625
28,2025-03-06,25,138.0625,4.5625
28,2025-03-06,26,8.5625,0.0
28,2025-03-06,27,150.375,7.375
28,2025-03-06,28,161.6875,2.4375
28,2025-03-06,29,388.0625,12.0625
28,2025-03-06,30,572.5625,8.75
28,2025-03-06,31,150.5625,6.0625
28,2025-03-06,32,375.1875,19.8125
28,2025-03-06,33,2.4375,0.0
28,2025-03-06,34,210.875,8.4375
