id,date,well,Spikes_total,Bursts_total
28,2025-03-06,35,3.6875,0.0
28,2025-03-06,36,118.5,6.625
28,2025-03-06,37,342.125,5.25
28,2025-03-06,38,450.375,16.8125
28,2025-03-06,39,142.6875,10.625
28,2025-03-06,40,3.25,0.0
28,2025-03-06,41,4.6875,0.0
28,2025-03-06,42,13.875,0.0
28,2025-03-06,43,124.8125,0.0
28,2025-03-06,44,3.25,0.0
28,2025-03-06,45,401.4375,15.25
28,2025-03-06,46,214.0,3.125
28,2025-03-06,47,179.875,9.8125
28,2025-03-06,48,74.3125,0.0
29,2025-03-10,1,70.3125,1.5625
29,2025-03-10,2,3.25,0.0
29,2025-03-10,3,65.1875,0.8125
29,2025-03-10,4,3.125,0.0
29,2025-03-10,5,452.0,14.25
29,2025-03-10,6,135.0,0.4375
29,2025-03-10,7,5.0,0.0
29,2025-03-10,8,128.5,8.75
29,2025-03-10,9,3.4375,0.0
29,2025-03-10,10,247.4375,3.375
29,2025-03-10,11,23.1875,0.6875
29,2025-03-10,12,158.25,4.5
29,2025-03-10,13,537.25,29.5
29,2025-03-10,14,1005.8125,62.25
29,2025-03-10,15,96.375,4.9375
29,2025-03-10,16,234.0,11.3125
29,2025-03-10,17,84.5,0.0
29,2025-03-10,18,13.3125,0.3125
29,2025-03-10,19,266.1875,5.5625
29,2025-03-10,20,273.5,8.9375
29,2025-03-10,21,477.4375,17.125
29,2025-03-10,22,644.1875,31.0625
29,2025-03-10,23,348.1875,16.5
29,2025-03-10,24,3.0,0.0
29,2025-03-10,25,162.6875,1.9375
29,2025-03-10,26,2.25,0.0
29,2025-03-10,27,206.5625,2.3125
29,2025-03-10,28,14.125,0.0625
29,2025-03-10,29,388.5625,5.0625
29,2025-03-10,30,561.875,10.5625
29,2025-03-10,31,336.1875,0.0
29,2025-03-10,32,195.5,7.5625
29,2025-03-10,33,2.0625,0.0
29,2025-03-10,34,68.0625,2.0625
29,2025-03-10,35,65.5625,2.3125
29,2025-03-10,36,269.0625,6.375
29,2025-03-10,37,641.9375,18.0625
29,2025-03-10,38,366.8125,16.9375
29,2025-03-10,39,201.6875,12.5
29,2025-03-10,40,35.625,1.5
29,2025-03-10,41,3.5,0.0
29,2025-03-10,42,81.8125,3.125
29,2025-03-10,43,124.75,3.0625
29,2025-03-10,44,1.625,0.0
29,2025-03-10,45,451.6875,18.3125
29,2025-03-10,46,321.875,10.4375
29,2025-03-10,47,154.625,10.5
29,2025-03-10,48,43.875,0.0
30,2025-03-12,1,113.1875,2.3125
30,2025-03-12,2,3.875,0.0
30,2025-03-12,3,74.875,2.4375
30,2025-03-12,4,8.25,0.0
30,2025-03-12,5,316.3125,18.5
30,2025-03-12,6,129.75,4.625
30,2025-03-12,7,14.0625,0.0
30,2025-03-12,8,166.5625,2.0625
30,2025-03-12,9,12.4375,0.0
30,2025-03-12,10,246.1875,8.3125
30,2025-03-12,11,23.0625,0.375
30,2025-03-12,12,108.0,4.25
30,2025-03-12,13,879.5,28.25
30,2025-03-12,14,759.25,30.875
30,2025-03-12,15,35.125,1.125
30,2025-03-12,16,153.3125,6.4375
30,2025-03-12,17,41.125,1.625
30,2025-03-12,18,28.1875,1.25
30,2025-03-12,19,184.1875,2.3125
30,2025-03-12,20,321.625,8.25
30,2025-03-12,21,585.125,25.0625
30,2025-03-12,22,692.9375,25.125
30,2025-03-12,23,392.75,11.1875
30,2025-03-12,24,1.9375,0.0
30,2025-03-12,25,155.875,4.1875
30,2025-03-12,26,1.9375,0.0
30,2025-03-12,27,241.5,3.8125
30,2025-03-12,28,9.6875,0.0
30,2025-03-12,29,476.25,1.0
30,2025-03-12,30,341.5625,0.0
30,2025-03-12,31,468.875,27.4375
30,2025-03-12,32,144.6875,3.75
30,2025-03-12,33,3.25,0.0
30,2025-03-12,34,5.1875,0.0
30,2025-03-12,35,13.875,0.0625
30,2025-03-12,36,329.6875,0.1875
30,2025-03-12,37,585.75,3.3125
30,2025-03-12,38,334.5,9.4375
30,2025-03-12,39,120.1875,0.0
30,2025-03-12,40,98.25,3.1875
30,2025-03-12,41,2.75,0.0
30,2025-03-12,42,64.9375,1.625
30,2025-03-12,43,82.1875,1.5
30,2025-03-12,44,1.75,0.0
30,2025-03-12,45,482.375,30.8125
30,2025-03-12,46,225.0625,9.5
30,2025-03-12,47,26.75,0.0625
30,2025-03-12,48,90.0,4.5625
31,2025-03-13,1,85.4375,2.3125
31,2025-03-13,2,1.875,0.0
31,2025-03-13,3,112.5,3.6875
31,2025-03-13,4,27.6875,0.625
31,2025-03-13,5,225.8125,9.625
31,2025-03-13,6,319.1875,6.0625
31,2025-03-13,7,5.5,0.0
31,2025-03-13,8,137.6875,2.375
31,2025-03-13,9,3.1875,0.0
31,2025-03-13,10,301.3125,16.9375
31,2025-03-13,11,27.0,0.3125
31,2025-03-13,12,137.5,4.375
31,2025-03-13,13,789.125,41.375
31,2025-03-13,14,933.5,48.1875
31,2025-03-13,15,53.4375,0.6875
31,2025-03-13,16,195.5625,14.1875
31,2025-03-13,17,29.1875,0.9375
31,2025-03-13,18,24.9375,0.6875
31,2025-03-13,19,226.25,2.75
31,2025-03-13,20,361.6875,12.6875
31,2025-03-13,21,905.9375,32.5625
31,2025-03-13,22,657.9375,34.1875
31,2025-03-13,23,558.25,18.25
31,2025-03-13,24,2.4375,0.0
31,2025-03-13,25,137.6875,2.0
31,2025-03-13,26,6.8125,0.0625
31,2025-03-13,27,186.8125,7.375
31,2025-03-13,28,25.375,0.75
31,2025-03-13,29,385.6875,16.625
31,2025-03-13,30,471.4375,4.3125
31,2025-03-13,31,421.8125,23.8125
31,2025-03-13,32,152.9375,6.9375
31,2025-03-13,33,4.4375,0.0
31,2025-03-13,34,5.125,0.0
31,2025-03-13,35,112.875,3.625
31,2025-03-13,36,167.4375,8.625
31,2025-03-13,37,779.125,23.3125
31,2025-03-13,38,485.3125,21.8125
31,2025-03-13,39,14.3125,0.0
31,2025-03-13,40,110.8125,6.1875
31,2025-03-13,41,10.25,0.3125
31,2025-03-13,42,39.8125,1.0625
31,2025-03-13,43,69.375,2.625
31,2025-03-13,44,2.25,0.0
31,2025-03-13,45,485.1875,25.9375
31,2025-03-13,46,339.375,16.0625
31,2025-03-13,47,31.5625,0.0
31,2025-03-13,48,81.0,0.0
32,2025-03-14,1,84.4375,1.8125
32,2025-03-14,2,4.875,0.0
32,2025-03-14,3,57.5,2.5625
32,2025-03-14,4,24.75,0.0625
32,2025-03-14,5,101.6875,0.375
32,2025-03-14,6,316.5,5.4375
32,2025-03-14,7,7.1875,0.0
32,2025-03-14,8,110.4375,0.0
32,2025-03-14,9,3.0625,0.0
32,2025-03-14,10,260.0,10.4375
32,2025-03-14,11,32.9375,0.875
32,2025-03-14,12,241.0,5.8125
32,2025-03-14,13,870.6875,23.3125
32,2025-03-14,14,1131.9375,52.5625
32,2025-03-14,15,57.5,4.375
32,2025-03-14,16,261.125,8.4375
32,2025-03-14,17,41.8125,2.9375
32,2025-03-14,18,116.625,4.625
32,2025-03-14,19,256.75,2.75
32,2025-03-14,20,362.5625,9.0625
32,2025-03-14,21,1033.6875,25.25
32,2025-03-14,22,875.75,11.0
32,2025-03-14,23,508.1875,17.8125
32,2025-03-14,24,2.375,0.0
32,2025-03-14,25,137.625,3.25
32,2025-03-14,26,2.375,0.0
32,2025-03-14,27,193.0,2.1875
32,2025-03-14,28,50.75,2.125
32,2025-03-14,29,521.8125,20.5625
32,2025-03-14,30,262.1875,7.5
32,2025-03-14,31,427.8125,8.4375
32,2025-03-14,32,147.5625,7.375
32,2025-03-14,33,10.4375,0.0
32,2025-03-14,34,9.625,0.0
32,2025-03-14,35,33.0,0.625
32,2025-03-14,36,226.5625,8.5625
32,2025-03-14,37,369.6875,11.5
32,2025-03-14,38,463.5625,10.1875
32,2025-03-14,39,112.5,3.0
32,2025-03-14,40,132.1875,1.5
32,2025-03-14,41,26.5,0.625
32,2025-03-14,42,73.6875,1.9375
32,2025-03-14,43,74.4375,3.75
32,2025-03-14,44,2.25,0.0
32,2025-03-14,45,481.5,10.25
32,2025-03-14,46,307.3125,7.1875
32,2025-03-14,47,50.25,0.0
32,2025-03-14,48,49.5,0.0
33,2025-03-17,1,52.625,1.125
33,2025-03-17,2,10.5,0.0
33,2025-03-17,3,11.6875,0.0625
33,2025-03-17,4,2.6875,0.0
33,2025-03-17,5,101.0,1.625
33,2025-03-17,6,225.375,4.4375
33,2025-03-17,7,44.6875,3.3125
33,2025-03-17,8,120.25,2.6875
33,2025-03-17,9,2.1875,0.0
33,2025-03-17,10,32.0625,1.25
33,2025-03-17,11,2.125,0.0
33,2025-03-17,12,118.75,3.75
33,2025-03-17,13,204.75,5.875
33,2025-03-17,14,617.4375,38.875
33,2025-03-17,15,1.25,0.0
33,2025-03-17,16,29.5625,0.1875
33,2025-03-17,17,16.0,0.0
33,2025-03-17,18,108.0,3.125
33,2025-03-17,19,105.4375,4.5
33,2025-03-17,20,54.25,1.4375
33,2025-03-17,21,638.9375,16.0
33,2025-03-17,22,480.3125,20.875
33,2025-03-17,23,96.0625,3.75
33,2025-03-17,24,2.75,0.0
33,2025-03-17,25,111.8125,2.75
33,2025-03-17,26,1.5625,0.0
33,2025-03-17,27,10.0,0.0625
33,2025-03-17,28,82.3125,1.75
33,2025-03-17,29,251.0625,11.6875
33,2025-03-17,30,333.9375,0.0
33,2025-03-17,31,323.9375,19.6875
33,2025-03-17,32,144.4375,9.1875
33,2025-03-17,33,1.5625,0.0
33,2025-03-17,34,1.875,0.0
33,2025-03-17,35,20.5625,0.875
33,2025-03-17,36,2.4375,0.0
33,2025-03-17,37,183.8125,3.25
33,2025-03-17,38,356.3125,14.3125
33,2025-03-17,39,24.3125,0.0
33,2025-03-17,40,1.8125,0.0
33,2025-03-17,41,24.75,1.0625
33,2025-03-17,42,8.5625,0.125
33,2025-03-17,43,54.0,1.5625
33,2025-03-17,44,2.1875,0.0
33,2025-03-17,45,601.5,34.9375
33,2025-03-17,46,155.1875,6.3125
33,2025-03-17,47,88.125,0.125
33,2025-03-17,48,18.4375,0.0
34,2025-03-18,1,105.6875,3.375
34,2025-03-18,2,12.4375,0.4375
34,2025-03-18,3,62.75,1.5
34,2025-03-18,4,15.5,0.3125
34,2025-03-18,5,440.75,16.375
34,2025-03-18,6,395.625,20.375
34,2025-03-18,7,35.6875,0.125
34,2025-03-18,8,165.9375,11.25
34,2025-03-18,9,2.1875,0.0
34,2025-03-18,10,65.125,1.5
34,2025-03-18,11,48.8125,1.9375
34,2025-03-18,12,284.125,5.5
34,2025-03-18,13,498.1875,8.125
34,2025-03-18,14,1198.875,59.5625
34,2025-03-18,15,3.5625,0.0
34,2025-03-18,16,29.8125,1.25
34,2025-03-18,17,43.4375,1.5625
34,2025-03-18,18,92.8125,4.6875
34,2025-03-18,19,261.9375,2.625
34,2025-03-18,20,169.0625,6.375
34,2025-03-18,21,1183.125,51.125
34,2025-03-18,22,287.8125,12.5625
34,2025-03-18,23,332.0,7.75
34,2025-03-18,24,2.3125,0.0
34,2025-03-18,25,156.75,4.8125
34,2025-03-18,26,29.625,1.4375
34,2025-03-18,27,37.375,1.5
34,2025-03-18,28,149.25,3.5
34,2025-03-18,29,740.9375,21.75
34,2025-03-18,30,578.6875,4.875
34,2025-03-18,31,520.6875,0.4375
34,2025-03-18,32,165.625,0.5625
34,2025-03-18,33,11.8125,0.0
34,2025-03-18,34,3.0625,0.0
34,2025-03-18,35,135.125,4.625
34,2025-03-18,36,2.0,0.0
34,2025-03-18,37,952.5625,37.0625
34,2025-03-18,38,491.9375,18.5
34,2025-03-18,39,394.6875,14.75
34,2025-03-18,40,47.125,2.5625
34,2025-03-18,41,23.1875,0.75
34,2025-03-18,42,57.375,1.5
34,2025-03-18,43,45.75,0.0
34,2025-03-18,44,1.9375,0.0
34,2025-03-18,45,791.125,29.6875
34,2025-03-18,46,398.9375,14.4375
34,2025-03-18,47,143.875,1.0625
34,2025-03-18,48,71.0,0.0
35,2025-03-19,1,70.5,1.125
35,2025-03-19,2,5.625,0.0
35,2025-03-19,3,92.5,3.375
35,2025-03-19,4,15.875,0.5
35,2025-03-19,5,336.6875,11.3125
35,2025-03-19,6,724.375,43.375
35,2025-03-19,7,2.25,0.0
35,2025-03-19,8,213.0,6.4375
35,2025-03-19,9,2.75,0.0
35,2025-03-19,10,96.875,2.0
35,2025-03-19,11,44.25,1.4375
35,2025-03-19,12,268.25,5.5625
35,2025-03-19,13,346.25,1.6875
35,2025-03-19,14,922.875,36.8125
35,2025-03-19,15,2.25,0.0
35,2025-03-19,16,5.1875,0.0
35,2025-03-19,17,43.8125,1.5
35,2025-03-19,18,66.875,1.75
35,2025-03-19,19,309.4375,2.875
35,2025-03-19,20,186.6875,5.4375
35,2025-03-19,21,1050.8125,41.375
35,2025-03-19,22,235.5,14.875
35,2025-03-19,23,413.375,3.9375
35,2025-03-19,24,2.3125,0.0
35,2025-03-19,25,141.625,4.75
35,2025-03-19,26,3.125,0.0
35,2025-03-19,27,37.6875,1.4375
35,2025-03-19,28,142.5625,0.0
35,2025-03-19,29,852.1875,37.75
35,2025-03-19,30,615.625,20.3125
35,2025-03-19,31,392.125,18.625
35,2025-03-19,32,135.1875,8.0625
35,2025-03-19,33,3.625,0.0
35,2025-03-19,34,3.75,0.0
35,2025-03-19,35,175.125,8.0
35,2025-03-19,36,2.875,0.0
35,2025-03-19,37,1051.6875,33.0
35,2025-03-19,38,275.125,15.5625
35,2025-03-19,39,351.9375,16.0625
35,2025-03-19,40,67.1875,4.875
35,2025-03-19,41,21.6875,1.125
35,2025-03-19,42,83.0,2.3125
35,2025-03-19,43,61.8125,0.0
35,2025-03-19,44,2.6875,0.0
35,2025-03-19,45,700.75,28.75
35,2025-03-19,46,430.125,6.4375
35,2025-03-19,47,34.1875,0.0
35,2025-03-19,48,90.5625,4.8125
36,2025-03-20,1,67.625,1.0
36,2025-03-20,2,4.375,0.0
36,2025-03-20,3,87.0625,3.4375
36,2025-03-20,4,37.0,1.25
36,2025-03-20,5,241.75,10.875
36,2025-03-20,6,709.9375,43.5625
36,2025-03-20,7,89.5625,4.375
36,2025-03-20,8,175.625,6.875
36,2025-03-20,9,2.5,0.0
36,2025-03-20,10,97.9375,1.4375
36,2025-03-20,11,65.375,2.4375
36,2025-03-20,12,317.5625,8.4375
36,2025-03-20,13,334.3125,13.8125
36,2025-03-20,14,927.1875,24.625
36,2025-03-20,15,2.625,0.0
36,2025-03-20,16,4.6875,0.0
36,2025-03-20,17,44.0625,1.875
36,2025-03-20,18,89.9375,4.125
36,2025-03-20,19,285.5,7.1875
36,2025-03-20,20,159.0,5.6875
36,2025-03-20,21,1237.9375,74.0625
36,2025-03-20,22,35.9375,0.0
36,2025-03-20,23,345.25,1.125
36,2025-03-20,24,2.75,0.0
36,2025-03-20,25,151.625,2.875
36,2025-03-20,26,2.3125,0.0
36,2025-03-20,27,26.4375,1.0625
36,2025-03-20,28,151.1875,3.125
36,2025-03-20,29,608.0,32.6875
36,2025-03-20,30,513.3125,22.25
36,2025-03-20,31,439.875,5.125
36,2025-03-20,32,187.6875,0.4375
36,2025-03-20,33,3.0625,0.0
36,2025-03-20,34,3.8125,0.0
36,2025-03-20,35,193.125,1.9375
36,2025-03-20,36,2.125,0.0
36,2025-03-20,37,908.25,29.125
36,2025-03-20,38,333.875,19.625
36,2025-03-20,39,113.0625,1.375
36,2025-03-20,40,102.0625,4.375
36,2025-03-20,41,2.0625,0.0
36,2025-03-20,42,71.375,1.8125
36,2025-03-20,43,10.0,0.0625
36,2025-03-20,44,2.4375,0.0
36,2025-03-20,45,689.625,44.1875
36,2025-03-20,46,292.125,9.375
36,2025-03-20,47,90.0,2.6875
36,2025-03-20,48,131.0625,4.625
37,2025-03-21,1,65.375,1.5
37,2025-03-21,2,91.9375,2.375
37,2025-03-21,3,102.0,3.8125
37,2025-03-21,4,19.625,0.75
37,2025-03-21,5,274.9375,10.625
37,2025-03-21,6,557.125,22.9375
37,2025-03-21,7,27.8125,0.875
37,2025-03-21,8,217.25,12.625
37,2025-03-21,9,2.1875,0.0
37,2025-03-21,10,111.5,2.6875
37,2025-03-21,11,53.4375,2.9375
37,2025-03-21,12,254.3125,6.625
37,2025-03-21,13,504.625,11.6875
37,2025-03-21,14,990.375,15.5625
37,2025-03-21,15,2.125,0.0
37,2025-03-21,16,32.1875,0.0
37,2025-03-21,17,45.125,1.3125
37,2025-03-21,18,128.125,6.8125
37,2025-03-21,19,341.3125,2.9375
37,2025-03-21,20,181.375,3.125
37,2025-03-21,21,1151.1875,13.5625
37,2025-03-21,22,75.0,0.1875
37,2025-03-21,23,380.625,10.875
37,2025-03-21,24,2.3125,0.0
37,2025-03-21,25,136.875,4.875
37,2025-03-21,26,2.3125,0.0
37,2025-03-21,27,61.1875,1.375
37,2025-03-21,28,195.125,5.375
37,2025-03-21,29,637.625,26.5
37,2025-03-21,30,489.75,0.875
37,2025-03-21,31,460.875,13.0625
37,2025-03-21,32,76.875,0.0
37,2025-03-21,33,6.1875,0.0
37,2025-03-21,34,4.4375,0.0
37,2025-03-21,35,221.9375,5.875
37,2025-03-21,36,1.625,0.0
37,2025-03-21,37,675.8125,17.375
37,2025-03-21,38,599.0625,22.5625
37,2025-03-21,39,75.625,1.875
37,2025-03-21,40,102.0,6.0625
37,2025-03-21,41,3.5,0.0
37,2025-03-21,42,212.3125,7.0
37,2025-03-21,43,3.125,0.0
37,2025-03-21,44,2.0625,0.0
37,2025-03-21,45,304.25,0.0
37,2025-03-21,46,182.375,11.5
37,2025-03-21,47,73.0625,2.9375
37,2025-03-21,48,102.375,0.4375
38,2025-03-24,1,63.9375,1.4375
38,2025-03-24,2,4.9375,0.0
38,2025-03-24,3,33.0,0.5625
38,2025-03-24,4,41.0625,1.375
38,2025-03-24,5,207.5625,6.875
38,2025-03-24,6,326.6875,11.9375
38,2025-03-24,7,135.0,5.125
38,2025-03-24,8,211.375,7.375
38,2025-03-24,9,3.375,0.0
38,2025-03-24,10,61.8125,1.4375
38,2025-03-24,11,46.6875,2.4375
38,2025-03-24,12,249.75,6.375
38,2025-03-24,13,350.5,2.4375
38,2025-03-24,14,917.6875,52.8125
38,2025-03-24,15,2.8125,0.0
38,2025-03-24,16,56.125,0.0
38,2025-03-24,17,19.75,0.4375
38,2025-03-24,18,112.6875,5.5625
38,2025-03-24,19,299.375,8.875
38,2025-03-24,20,205.4375,6.125
38,2025-03-24,21,935.5625,42.3125
38,2025-03-24,22,2.375,0.0
38,2025-03-24,23,333.8125,10.125
38,2025-03-24,24,1.6875,0.0
38,2025-03-24,25,90.6875,1.5625
38,2025-03-24,26,15.5625,0.3125
38,2025-03-24,27,92.1875,2.375
38,2025-03-24,28,135.3125,2.6875
38,2025-03-24,29,630.6875,10.3125
38,2025-03-24,30,464.625,13.6875
38,2025-03-24,31,723.3125,6.3125
38,2025-03-24,32,4.0,0.0
38,2025-03-24,33,23.6875,1.125
38,2025-03-24,34,2.625,0.0
38,2025-03-24,35,304.5625,6.75
38,2025-03-24,36,2.875,0.0
38,2025-03-24,37,174.5,2.9375
38,2025-03-24,38,351.4375,17.9375
38,2025-03-24,39,109.9375,3.125
38,2025-03-24,40,10.6875,0.0
38,2025-03-24,41,78.5625,2.75
38,2025-03-24,42,34.4375,0.9375
38,2025-03-24,43,2.4375,0.0
38,2025-03-24,44,2.3125,0.0
38,2025-03-24,45,23.5625,1.0625
38,2025-03-24,46,311.6875,18.4375
38,2025-03-24,47,28.3125,1.4375
38,2025-03-24,48,66.25,0.125
39,2025-03-25,1,72.0625,1.75
39,2025-03-25,2,37.0625,1.125
39,2025-03-25,3,104.625,7.9375
39,2025-03-25,4,66.125,3.125
39,2025-03-25,5,202.5,2.8125
39,2025-03-25,6,224.0,14.0625
39,2025-03-25,7,104.3125,5.3125
39,2025-03-25,8,105.1875,0.0625
39,2025-03-25,9,2.875,0.0
39,2025-03-25,10,50.8125,1.3125
39,2025-03-25,11,69.625,4.3125
39,2025-03-25,12,212.1875,7.6875
39,2025-03-25,13,385.8125,3.3125
39,2025-03-25,14,938.8125,49.875
39,2025-03-25,15,3.875,0.0
39,2025-03-25,16,12.9375,0.0
39,2025-03-25,17,20.875,0.4375
39,2025-03-25,18,5.625,0.0
39,2025-03-25,19,205.9375,4.8125
39,2025-03-25,20,91.5,3.0
39,2025-03-25,21,1023.4375,30.0
39,2025-03-25,22,1.875,0.0
39,2025-03-25,23,291.3125,17.0
39,2025-03-25,24,1.875,0.0
39,2025-03-25,25,90.5625,1.875
39,2025-03-25,26,2.25,0.0
39,2025-03-25,27,94.375,4.375
39,2025-03-25,28,103.4375,2.5625
39,2025-03-25,29,910.1875,29.5625
39,2025-03-25,30,416.1875,16.5
39,2025-03-25,31,622.5625,8.125
39,2025-03-25,32,2.125,0.0
39,2025-03-25,33,14.1875,0.25
39,2025-03-25,34,22.125,0.8125
39,2025-03-25,35,191.5,6.4375
39,2025-03-25,36,2.25,0.0
39,2025-03-25,37,132.6875,0.25
39,2025-03-25,38,236.125,11.8125
39,2025-03-25,39,104.5625,5.6875
39,2025-03-25,40,210.0625,9.25
39,2025-03-25,41,57.8125,0.9375
39,2025-03-25,42,14.9375,0.5625
39,2025-03-25,43,2.125,0.0
39,2025-03-25,44,5.6875,0.0
39,2025-03-25,45,6.25,0.0
39,2025-03-25,46,622.125,23.6875
39,2025-03-25,47,179.125,14.4375
39,2025-03-25,48,146.75,3.625
40,2025-03-26,1,64.4375,1.6875
40,2025-03-26,2,13.25,0.375
40,2025-03-26,3,54.8125,2.5
40,2025-03-26,4,79.6875,3.125
40,2025-03-26,5,125.5,5.875
40,2025-03-26,6,137.875,1.8125
40,2025-03-26,7,276.3125,11.0
40,2025-03-26,8,102.3125,0.0
40,2025-03-26,9,2.0625,0.0
40,2025-03-26,10,34.6875,1.0625
40,2025-03-26,11,79.25,3.9375
40,2025-03-26,12,240.5625,5.5
40,2025-03-26,13,295.875,1.0625
40,2025-03-26,14,964.4375,56.8125
40,2025-03-26,15,3.1875,0.0
40,2025-03-26,16,9.1875,0.0
40,2025-03-26,17,17.8125,0.25
40,2025-03-26,18,5.3125,0.0
40,2025-03-26,19,210.0,5.1875
40,2025-03-26,20,102.875,3.0625
40,2025-03-26,21,1077.1875,44.1875
40,2025-03-26,22,2.4375,0.0
40,2025-03-26,23,397.6875,0.0
40,2025-03-26,24,2.5,0.0
40,2025-03-26,25,66.6875,1.0
40,2025-03-26,26,3.0625,0.0
40,2025-03-26,27,98.8125,2.1875
40,2025-03-26,28,115.5,2.1875
40,2025-03-26,29,1007.0,38.9375
40,2025-03-26,30,524.1875,6.4375
40,2025-03-26,31,593.5,13.1875
40,2025-03-26,32,2.0,0.0
40,2025-03-26,33,18.8125,0.4375
40,2025-03-26,34,9.5625,0.1875
40,2025-03-26,35,180.625,5.5625
40,2025-03-26,36,2.3125,0.0
40,2025-03-26,37,41.1875,0.1875
40,2025-03-26,38,329.9375,14.0625
40,2025-03-26,39,27.5625,0.0
40,2025-03-26,40,118.0625,9.375
40,2025-03-26,41,47.4375,1.0625
40,2025-03-26,42,23.8125,0.8125
40,2025-03-26,43,2.4375,0.0
40,2025-03-26,44,3.1875,0.0
40,2025-03-26,45,2.9375,0.0
40,2025-03-26,46,577.0,14.1875
40,2025-03-26,47,63.9375,2.4375
40,2025-03-26,48,110.8125,0.75
41,2025-03-27,1,67.3125,1.6875
41,2025-03-27,2,16.5,0.4375
41,2025-03-27,3,77.625,0.3125
41,2025-03-27,4,50.875,1.0
41,2025-03-27,5,7.9375,0.0
41,2025-03-27,6,249.8125,0.0
41,2025-03-27,7,85.5,0.0
41,2025-03-27,8,99.8125,1.125
41,2025-03-27,9,1.9375,0.0
41,2025-03-27,10,55.375,1.4375
41,2025-03-27,11,104.375,6.1875
41,2025-03-27,12,322.6875,3.5
41,2025-03-27,13,329.6875,5.25
41,2025-03-27,14,1175.25,57.5
41,2025-03-27,15,2.625,0.0
41,2025-03-27,16,12.625,0.0
41,2025-03-27,17,11.125,0.0625
41,2025-03-27,18,20.9375,1.0
41,2025-03-27,19,272.4375,5.8125
41,2025-03-27,20,120.625,4.6875
41,2025-03-27,21,1108.1875,26.6875
41,2025-03-27,22,2.9375,0.0
41,2025-03-27,23,332.5,10.375
41,2025-03-27,24,2.9375,0.0
41,2025-03-27,25,81.5625,1.3125
41,2025-03-27,26,4.625,0.0625
41,2025-03-27,27,173.5,7.0
41,2025-03-27,28,127.4375,2.5
41,2025-03-27,29,789.4375,51.4375
41,2025-03-27,30,500.75,29.0
41,2025-03-27,31,364.4375,0.0625
41,2025-03-27,32,3.4375,0.0
41,2025-03-27,33,23.8125,1.1875
41,2025-03-27,34,4.4375,0.0
41,2025-03-27,35,244.4375,6.4375
41,2025-03-27,36,1.875,0.0
41,2025-03-27,37,63.0625,0.0
41,2025-03-27,38,256.25,11.625
41,2025-03-27,39,35.8125,0.0625
41,2025-03-27,40,11.6875,0.0
41,2025-03-27,41,45.5,0.9375
41,2025-03-27,42,42.5,0.875
41,2025-03-27,43,2.75,0.0
41,2025-03-27,44,2.0,0.0
41,2025-03-27,45,2.25,0.0
41,2025-03-27,46,539.5625,20.3125
41,2025-03-27,47,29.25,1.0625
41,2025-03-27,48,175.5,5.875
